run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
141,100,3,43.9,69.7,75.5,4.97,1e-06,25,center,center,True,102.0,3,0.0016524446462142268,0.04065027240024631,3.9273944799614653,
147,100,3,54.1,59.7,73.5,1.21,1e-06,50,0.35,0.40,True,70.0,3,0.0037011852616904155,0.0608373673139331,0.03874147150136579,
146,100,3,15.7,28.3,25.6,4.23,1e-06,50,center,center,True,72.3,3,0.004300587417971734,0.06557886411010588,3.4994275574358986,
145,100,3,61.4,36.4,64.5,2.44,1e-06,25,0.60,0.58,True,86.2,3,0.007097729638604923,0.08424802453829361,0.06711433647514332,
149,100,3,11.9,76.6,71.9,1.61,1e-06,50,0.60,0.45,True,77.60000000000001,3,0.004138737257583096,0.06433301840876966,0.03546643632768453,
151,100,3,25.2,57.7,56.5,3.69,1e-06,80,center,center,True,65.2,3,0.009504577222455589,0.0974914212762107,2.22701610174264,
154,100,3,31.8,39.0,43.3,4.22,1e-06,80,0.60,0.45,True,53.400000000000006,3,0.0033931916851607843,0.05825110887494576,1.6330710132739101,
155,100,3,35.2,17.9,32.8,3.49,1e-06,80,0.60,0.58,True,51.2,3,0.007202365526693654,0.08486675159739328,0.9656561789516381,
157,100,3,27.2,21.2,27.5,4.26,1e-06,120,0.35,0.40,True,50.5,3,0.0018643144931506297,0.043177708289702334,0.5945697010761358,
152,100,3,55.5,73.2,84.8,2.69,1e-06,80,0.35,0.40,True,90.9,3,0.004627011677843188,0.06802214108540827,5.908050589811901,
156,100,3,57.9,11.0,53.2,4.95,1e-06,120,center,center,False,67.5,3,0.005246047663728958,0.0724296048845288,12.709059992025113,vittima non trovata entro 15 minuti
153,100,3,67.2,74.5,93.3,2.24,1e-06,80,0.45,0.55,True,89.5,3,0.007715153320532528,0.08783594549233548,0.4698106896803876,
158,100,3,41.6,16.6,38.4,1.35,1e-06,120,0.45,0.55,True,61.6,3,0.005070445878123163,0.07120706340050237,0.29282901323858007,
165,100,3,11.8,10.2,8.6,3.9,1e-05,25,0.60,0.58,True,23.0,3,0.0014226574389251238,0.037718131434697606,1.9593410993721654,
159,100,3,62.4,20.8,59.5,2.48,1e-06,120,0.60,0.45,True,70.8,3,0.012535747237108895,0.11196315124677804,1.6821563169276277,
162,100,3,41.5,30.0,44.3,4.1,1e-05,25,0.35,0.40,True,56.5,3,0.014414424098740893,0.12006008536870566,4.361079179921026,
160,100,3,38.7,74.8,77.6,4.98,1e-06,120,0.60,0.58,True,75.4,3,0.0013479610166125576,0.03671458860742631,0.18868547512469627,
60,100,3,21.1,11.1,17.2,4.38,1e-05,120,0.60,0.58,True,577.0,3,0.001358906876910933,0.03686335411911039,2.5150911406361516,
161,100,3,20.1,24.3,24.5,4.43,1e-05,25,center,center,True,94.80000000000001,3,0.017022787504545174,0.1304714049305256,4.668730643913785,
167,100,3,78.3,26.2,76.3,1.68,1e-05,50,0.35,0.40,True,67.60000000000001,3,0.0024719305986818122,0.04971851364111574,1.5382410981790997,
166,100,3,74.7,33.9,75.4,1.44,1e-05,50,center,center,True,74.2,3,0.0050237438063427745,0.07087837333307512,0.1010424109489009,
163,100,3,79.2,75.7,102.5,3.43,1e-05,25,0.45,0.55,True,89.5,3,0.0036686303642356056,0.060569219610587734,0.09737481940826336,
168,100,3,74.0,41.3,78.0,1.97,1e-05,50,0.45,0.55,True,65.8,3,0.006063457159563204,0.07786820377768582,0.09193476050320434,
169,100,3,13.2,55.1,50.8,2.52,1e-05,50,0.60,0.45,True,53.400000000000006,3,0.0017413772960043028,0.04172981303581772,0.2560811600704341,
170,100,3,42.1,38.4,49.9,4.71,1e-05,50,0.60,0.58,True,54.6,3,0.0006881300662867997,0.026232233345386356,3.7023686457408473,
171,100,3,57.8,43.9,65.6,2.87,1e-05,80,center,center,True,65.2,3,0.0048186235548278115,0.06941630611627078,0.07894493367550727,
173,100,3,61.5,28.1,61.1,2.41,1e-05,80,0.45,0.55,True,55.400000000000006,3,0.004690172238859659,0.06848483218099946,0.43887288909992916,
174,100,3,48.2,40.1,55.7,2.46,1e-05,80,0.60,0.45,True,61.800000000000004,3,0.002224044028985375,0.047159771299120766,0.0616869947718223,
179,100,3,14.9,26.5,23.7,1.61,1e-05,120,0.60,0.45,True,43.2,3,0.001742048666751552,0.04173785651841206,1.1858294798351834,
175,100,3,57.5,62.3,77.7,2.33,1e-05,80,0.60,0.58,True,62.1,3,0.0033982644428288216,0.05829463476880888,0.16798219795433617,
172,100,3,61.7,72.4,88.1,2.21,1e-05,80,0.35,0.40,True,89.80000000000001,3,0.0055686497087481125,0.0746233858032997,0.038581797660404246,
176,100,3,57.1,63.6,78.4,2.52,1e-05,120,center,center,True,64.4,3,0.0036239952738035316,0.060199628518816724,0.044014085615081924,
177,100,3,64.4,47.6,73.1,4.58,1e-05,120,0.35,0.40,True,77.4,3,0.00793044028469665,0.08905301951476238,2.789613641167867,
178,100,3,68.8,72.4,92.8,2.23,1e-05,120,0.45,0.55,True,80.9,3,0.0034174931730218596,0.05845932922144984,0.2415080321588786,
180,100,3,73.4,19.4,69.9,4.11,1e-05,120,0.60,0.58,True,66.4,3,0.0034140483621666255,0.05842985848148723,0.18340517012541727,
188,100,3,29.7,9.4,25.1,1.17,1e-07,50,0.45,0.55,True,25.0,3,0.0014078443457185967,0.037521251920992676,0.1311867202928996,
181,100,3,36.8,37.2,45.2,4.21,1e-07,25,center,center,True,81.30000000000001,3,0.003820116569059956,0.061807091575805086,3.218662407673123,
185,100,3,51.0,35.4,55.2,4.01,1e-07,25,0.60,0.58,True,86.30000000000001,3,0.0034167632757820384,0.058453086109991136,0.2599952640805646,
186,100,3,30.6,55.6,56.7,4.97,1e-07,50,center,center,True,88.5,3,0.002575818028219235,0.05075251745696202,3.4902843009805644,
184,100,3,68.2,56.4,81.5,2.27,1e-07,25,0.60,0.45,True,103.5,3,0.0022871469021852227,0.04782412468812391,0.18021473240988753,
183,100,3,44.6,75.7,81.0,4.62,1e-07,25,0.45,0.55,True,103.0,3,0.03763564060953453,0.19399907373370248,1.3655194119775522,
24,100,3,80.1,15.8,75.9,2.92,1e-06,25,0.60,0.45,False,900.0,1,nan,nan,11.69423452823796,vittima non trovata entro 15 minuti
193,100,3,22.5,22.2,24.5,4.87,1e-07,80,0.45,0.55,True,30.5,3,0.012489479626264068,0.11175634042981215,0.8122720393047338,
197,100,3,9.6,9.7,6.6,3.78,1e-07,120,0.35,0.40,True,0.2,3,0.0002305828273422362,0.015184953978930467,1.3439140873499948,
187,100,3,56.0,74.4,86.2,3.87,1e-07,50,0.35,0.40,True,106.60000000000001,3,0.004629246672268852,0.06803856753539754,0.22323530447556109,
14,100,3,64.8,31.0,65.2,4.67,1e-07,80,0.60,0.45,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,13.029914893529448,vittima non trovata entro 15 minuti
1,100,3,62.6,41.8,68.3,4.74,1e-07,25,center,center,False,900.0,2,1.0097419586828951e-28,1.0048591735576161e-14,6.264655168988205,vittima non trovata entro 15 minuti
2,100,3,63.5,16.3,59.6,2.38,1e-07,25,0.35,0.40,False,900.0,2,1.5777218104420236e-30,1.2560739669470201e-15,10.468106874397458,vittima non trovata entro 15 minuti
6,100,3,61.6,28.9,61.4,2.1,1e-07,50,center,center,False,900.0,2,5.048709793414476e-29,7.105427357601002e-15,3.266399391647686,vittima non trovata entro 15 minuti
10,100,3,27.2,53.3,53.2,4.16,1e-07,50,0.60,0.58,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,6.595176144054746,vittima non trovata entro 15 minuti
190,100,3,59.8,49.2,70.4,2.34,1e-07,50,0.60,0.58,True,96.60000000000001,3,0.004412318594002356,0.0664252858029407,0.08912408116720207,
13,100,3,73.2,34.3,74.2,2.0,1e-07,80,0.45,0.55,False,900.0,2,1.262177448353619e-28,1.1234667099445444e-14,2.318990701722324,vittima non trovata entro 15 minuti
194,100,3,11.8,39.8,35.4,3.79,1e-07,80,0.60,0.45,True,53.300000000000004,3,0.016285474637000065,0.12761455495749716,1.4054311279619875,
191,100,3,29.2,76.7,75.7,2.49,1e-07,80,center,center,True,107.30000000000001,3,0.002614516628881851,0.05113234425372898,2.4995721526065875,
34,100,3,55.8,11.5,51.3,4.66,1e-06,80,0.60,0.45,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,5.566505708877139,vittima non trovata entro 15 minuti
35,100,3,75.6,15.2,71.3,3.29,1e-06,80,0.60,0.58,False,900.0,1,nan,nan,10.661576426711516,vittima non trovata entro 15 minuti
192,100,3,56.4,38.1,61.1,1.5,1e-07,80,0.35,0.40,True,95.4,3,0.01285899491173563,0.11339750840179703,0.8605550116641653,
195,100,3,19.5,69.5,66.1,4.54,1e-07,80,0.60,0.58,True,96.4,3,0.003971542355598418,0.0630201741952402,0.16538275350400203,
210,100,3,15.9,10.9,12.4,1.55,1e-06,50,0.60,0.58,True,18.400000000000002,3,0.0040165645443206366,0.06337637212968755,0.4899048227871856,
201,100,3,73.6,33.3,74.2,2.58,1e-06,25,center,center,True,79.4,3,8.9732920407247e-05,0.009472746191429758,0.9290619020035576,
207,100,3,46.4,32.6,49.7,4.12,1e-06,50,0.35,0.40,True,65.9,3,0.000716885102006559,0.026774710119935173,2.7703445187272004,
196,100,3,61.1,51.3,72.7,3.52,1e-07,120,center,center,True,104.80000000000001,3,0.004426965144902134,0.06653544277227089,0.2850296323354274,
