run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
264,200,3,91.5,101.0,129.3,3.23,1e-07,0.2,25,0.60,0.45,False,900.0,2,0.3803576126243141,0.6167313942262985,0.8772409728217624,vittima non trovata entro 15 minuti
267,200,3,89.8,76.2,110.7,1.29,1e-07,0.2,50,0.35,0.40,False,900.0,2,0.0,0.0,2.317128599044648,vittima non trovata entro 15 minuti
266,200,3,66.2,81.8,98.2,2.69,1e-07,0.2,50,center,center,False,900.0,2,0.0,0.0,2.256868912086157,vittima non trovata entro 15 minuti
265,200,3,67.4,43.8,73.5,4.5,1e-07,0.2,25,0.60,0.58,False,900.0,0,1.0097419586828951e-28,1.0048591735576161e-14,4.160028353926475,vittima non trovata entro 15 minuti
273,200,3,116.5,108.9,152.4,4.92,1e-07,0.2,80,0.45,0.55,False,900.0,1,2.0194839173657902e-28,1.4210854715202004e-14,3.431386589355593,vittima non trovata entro 15 minuti
320,200,3,53.8,105.2,111.5,1.18,1e-06,0.2,120,0.60,0.58,True,136.9,3,0.005126116867623124,0.07159690543328757,2.2485466391300335,
274,200,3,37.6,164.2,162.5,2.84,1e-07,0.2,80,0.60,0.45,False,900.0,2,5.048709793414476e-29,7.105427357601002e-15,15.45459965794883,vittima non trovata entro 15 minuti
277,200,3,83.2,44.9,87.8,3.08,1e-07,0.2,120,0.35,0.40,False,900.0,2,0.0,0.0,2.42873798614375,vittima non trovata entro 15 minuti
278,200,3,136.8,80.0,151.7,3.22,1e-07,0.2,120,0.45,0.55,False,900.0,0,2.0194839173657902e-28,1.4210854715202004e-14,17.004785554275568,vittima non trovata entro 15 minuti
279,200,3,30.4,106.3,104.5,3.22,1e-07,0.2,120,0.60,0.45,False,900.0,2,0.0,0.0,4.560866548695131,vittima non trovata entro 15 minuti
275,200,3,104.8,55.3,111.7,3.24,1e-07,0.2,80,0.60,0.58,False,900.0,0,3.1975162024958344e-28,1.788160004724363e-14,5.374947638278076,vittima non trovata entro 15 minuti
328,200,3,22.5,24.0,25.8,3.94,1e-05,0.05,50,0.45,0.55,True,57.300000000000004,3,0.0024442926399587134,0.049439788025018,2.683785979523337,
327,200,3,141.8,167.4,212.3,3.89,1e-05,0.05,50,0.35,0.40,True,156.8,3,0.0019259042255513194,0.04388512533366311,3.774856576591361,
285,200,3,88.2,28.6,86.5,4.23,1e-06,0.05,25,0.60,0.58,False,900.0,2,2.145701662201152e-28,1.464821375527116e-14,3.0432980253180815,vittima non trovata entro 15 minuti
280,200,3,129.5,166.0,203.5,2.89,1e-07,0.2,120,0.60,0.58,False,900.0,0,1.3463226115771934e-27,3.669226909823367e-14,2.1517265066244327,vittima non trovata entro 15 minuti
288,200,3,24.9,119.8,116.6,1.25,1e-06,0.05,50,0.45,0.55,False,900.0,2,2.145701662201152e-28,1.464821375527116e-14,0.06244853490388086,vittima non trovata entro 15 minuti
330,200,3,114.8,113.2,154.2,2.6,1e-05,0.05,50,0.60,0.58,True,147.8,3,0.005945460323031899,0.07710681113255753,2.0940442915421325,
331,200,3,110.8,74.3,126.5,2.03,1e-05,0.05,80,center,center,True,155.3,3,0.016896185950081754,0.1299853297494827,0.7397084750794601,
333,200,3,110.1,103.0,143.7,2.95,1e-05,0.05,80,0.45,0.55,True,133.8,3,0.02670305763861429,0.1634107023380485,4.104958550935926,
334,200,3,97.9,136.6,161.1,3.72,1e-05,0.05,80,0.60,0.45,True,136.20000000000002,3,0.00616584644484271,0.07852290395064812,1.0438639962851153,
324,200,3,46.3,53.1,63.4,1.31,1e-05,0.05,25,0.60,0.45,True,272.7,3,0.015921605684687708,0.12618084515760586,0.9518321405231438,
332,200,3,68.3,63.2,86.0,3.81,1e-05,0.05,80,0.35,0.40,True,151.9,3,0.013604658402258057,0.11663900892179278,0.839854873068297,
336,200,3,71.3,140.9,151.2,4.81,1e-05,0.05,120,center,center,True,128.4,3,0.0017104733816455762,0.04135786964587968,5.814919841932339,
329,200,3,118.2,106.3,151.9,1.05,1e-05,0.05,50,0.60,0.45,True,239.60000000000002,3,0.0007378028945071007,0.027162527395422922,1.8042099379668424,
335,200,3,134.9,61.2,141.5,2.12,1e-05,0.05,80,0.60,0.58,True,206.70000000000002,3,0.004559869737007233,0.0675268075434285,0.9673130809468921,
337,200,3,115.6,57.3,122.4,2.01,1e-05,0.05,120,0.35,0.40,True,232.20000000000002,3,0.004236554465925767,0.06508881982280648,2.3471408915052145,
339,200,3,140.9,83.7,157.0,2.29,1e-05,0.05,120,0.60,0.45,True,220.5,3,0.0017496436502072584,0.04182874191518624,1.3311713374011716,
340,200,3,127.3,83.2,145.1,3.7,1e-05,0.05,120,0.60,0.58,True,215.60000000000002,3,0.0027265187050508253,0.05221607707450671,1.7507254145307356,
301,200,3,135.0,94.2,157.6,2.16,1e-06,0.2,25,center,center,False,900.0,0,nan,nan,nan,vittima non trovata entro 15 minuti
305,200,3,65.0,164.5,170.4,1.31,1e-06,0.2,25,0.60,0.58,False,900.0,1,5.167859344539057e-25,7.188782473088928e-13,2.087876040220084,vittima non trovata entro 15 minuti
302,200,3,159.3,133.2,200.6,3.09,1e-06,0.2,25,0.35,0.40,False,900.0,0,22.902527723124624,4.785658546441088,62.03464704438915,vittima non trovata entro 15 minuti
306,200,3,169.1,152.9,220.9,1.96,1e-06,0.2,50,center,center,False,900.0,0,0.0,0.0,5.922177315495931,vittima non trovata entro 15 minuti
304,200,3,156.2,100.8,179.0,1.79,1e-06,0.2,25,0.60,0.45,False,900.0,1,680.1196905420311,26.079104481213136,51.986935043080194,vittima non trovata entro 15 minuti
307,200,3,147.6,89.6,165.8,4.49,1e-06,0.2,50,0.35,0.40,False,900.0,0,27.371261847994614,5.231755140294184,5.910930448179253,vittima non trovata entro 15 minuti
322,200,3,170.2,168.6,232.5,2.89,1e-05,0.05,25,0.35,0.40,True,507.90000000000003,3,0.02475868690505853,0.1573489336000042,1.7169105669054703,
338,200,3,162.5,129.7,200.9,1.98,1e-05,0.05,120,0.45,0.55,True,320.5,3,0.023125452283045043,0.15207055034767594,6.207912054350087,
309,200,3,46.2,140.6,141.7,1.02,1e-06,0.2,50,0.60,0.45,False,900.0,2,3.1975162024958344e-28,1.788160004724363e-14,1.7488829515346,vittima non trovata entro 15 minuti
303,200,3,26.9,123.7,120.7,3.96,1e-06,0.2,25,0.45,0.55,False,900.0,0,2716.5202222302164,52.12024771842721,53.43856715973208,vittima non trovata entro 15 minuti
351,200,3,48.1,162.8,163.6,3.8,1e-05,0.2,80,center,center,True,127.80000000000001,3,0.00440242655100642,0.06635078410242354,2.9756249362045604,
310,200,3,62.6,69.1,86.1,2.82,1e-06,0.2,50,0.60,0.58,False,900.0,2,0.0032875431850883843,0.05733710129652862,4.071404710846496,vittima non trovata entro 15 minuti
308,200,3,105.9,125.6,157.2,2.97,1e-06,0.2,50,0.45,0.55,False,900.0,2,0.5290036685314871,0.7273263837724347,0.45697853137061895,vittima non trovata entro 15 minuti
312,200,3,168.2,52.2,169.9,2.54,1e-06,0.2,80,0.35,0.40,False,900.0,0,6.731613057885967e-29,8.204640795236539e-15,52.85458630130614,vittima non trovata entro 15 minuti
313,200,3,145.2,99.8,169.3,3.71,1e-06,0.2,80,0.45,0.55,False,900.0,2,451.38581391063695,21.245842273504643,14.426838803165358,vittima non trovata entro 15 minuti
317,200,3,104.9,62.8,115.5,1.09,1e-06,0.2,120,0.35,0.40,False,900.0,1,2.3560645702600887e-28,1.5349477418661813e-14,1.105286767025954,vittima non trovata entro 15 minuti
361,200,3,110.9,99.1,141.7,3.55,1e-07,0.05,25,center,center,True,144.20000000000002,3,0.003223077672218463,0.056772155782729115,0.8021496192563812,
316,200,3,27.5,54.1,54.0,2.0,1e-06,0.2,120,center,center,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,1.7882775181230257,vittima non trovata entro 15 minuti
363,200,3,78.4,154.0,166.1,3.67,1e-07,0.05,25,0.45,0.55,True,171.10000000000002,3,0.022002024096898304,0.14833079281423095,0.46837109435112884,
318,200,3,95.9,101.8,132.8,1.24,1e-06,0.2,120,0.45,0.55,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,3.5058991015509338,vittima non trovata entro 15 minuti
357,200,3,153.7,166.3,219.5,2.69,1e-05,0.2,120,0.35,0.40,True,278.3,3,0.002492960748881409,0.04992955786787431,0.3983286542242075,
319,200,3,143.2,40.2,142.6,2.21,1e-06,0.2,120,0.60,0.45,False,900.0,0,4.0389678347315804e-28,2.0097183471152322e-14,67.55117252760195,vittima non trovata entro 15 minuti
368,200,3,86.9,87.6,116.3,2.46,1e-07,0.05,50,0.45,0.55,True,132.4,3,0.03487345393310355,0.18674435448790294,0.2002510655279859,
321,200,3,87.0,62.6,100.2,2.32,1e-05,0.05,25,center,center,False,900.0,2,173.36732941569807,13.166902802698061,2.5919621932775474,vittima non trovata entro 15 minuti
370,200,3,78.5,153.3,165.5,2.77,1e-07,0.05,50,0.60,0.58,True,155.9,3,0.025252302063111604,0.15890972929028482,0.7895325739460373,
364,200,3,26.1,102.0,99.3,3.8,1e-07,0.05,25,0.60,0.45,True,329.20000000000005,3,61.104108834341964,7.816911719748533,6.953360653673727,
323,200,3,34.1,72.9,73.8,4.2,1e-05,0.05,25,0.45,0.55,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,17.655255492852664,vittima non trovata entro 15 minuti
325,200,3,58.6,23.8,56.8,2.89,1e-05,0.05,25,0.60,0.58,False,900.0,2,0.0,0.0,13.91731735256175,vittima non trovata entro 15 minuti
371,200,3,127.9,153.9,193.1,4.4,1e-07,0.05,80,center,center,True,178.5,3,0.012546418941867653,0.11201079832707048,5.604383756060318,
326,200,3,169.0,70.7,176.7,1.84,1e-05,0.05,50,center,center,False,900.0,2,0.0,0.0,11.094753144485855,vittima non trovata entro 15 minuti
366,200,3,149.8,86.2,166.0,4.39,1e-07,0.05,50,center,center,True,282.2,3,0.002437949018801934,0.04937559132609891,1.4446017958636834,
372,200,3,111.1,74.1,126.6,1.04,1e-07,0.05,80,0.35,0.40,True,151.5,3,0.0024668156605482496,0.04966704803537502,2.2518063429958652,
374,200,3,68.4,163.8,171.0,3.4,1e-07,0.05,80,0.60,0.45,True,143.5,3,0.003363324351136149,0.05799417514833838,0.31960575022378135,
373,200,3,76.8,27.2,75.2,1.28,1e-07,0.05,80,0.45,0.55,True,168.8,3,5.575604341290967e-05,0.007466996947428709,0.9549069992060573,
375,200,3,105.8,86.5,129.6,3.69,1e-07,0.05,80,0.60,0.58,True,143.5,3,0.023867081272676408,0.15448974487866957,9.667035780879138,
376,200,3,40.3,135.7,135.4,3.64,1e-07,0.05,120,center,center,True,134.70000000000002,3,0.00409457615214023,0.06398887522171515,3.1726191930884435,
369,200,3,168.5,32.0,165.7,2.19,1e-07,0.05,50,0.60,0.45,True,355.8,3,0.0056104972972600455,0.07490325291507736,1.3396131428892266,
345,200,3,30.9,35.4,39.9,1.06,1e-05,0.2,25,0.60,0.58,False,900.0,1,0.0,0.0,9.787708640705368,vittima non trovata entro 15 minuti
378,200,3,142.4,55.5,146.4,4.27,1e-07,0.05,120,0.45,0.55,True,264.2,3,0.0017386454658936531,0.041697067833285986,1.2859269177748676,
341,200,3,125.4,148.4,187.2,2.89,1e-05,0.2,25,center,center,False,900.0,0,nan,nan,nan,vittima non trovata entro 15 minuti
380,200,3,142.8,45.2,143.5,2.56,1e-07,0.05,120,0.60,0.58,True,250.4,3,0.005287353437645207,0.07271419007075033,1.7805799758717809,
379,200,3,142.6,147.5,198.1,1.26,1e-07,0.05,120,0.60,0.45,True,242.20000000000002,3,0.0016754543434360902,0.04093231417152089,2.7171269544266696,
342,200,3,66.1,155.6,162.5,1.17,1e-05,0.2,25,0.35,0.40,False,900.0,1,474.1002090299045,21.77384231204737,19.33130669588624,vittima non trovata entro 15 minuti
377,200,3,133.6,112.9,167.8,1.09,1e-07,0.05,120,0.35,0.40,True,270.1,3,0.006426363754064041,0.08016460412216879,1.7514944865067228,
343,200,3,135.5,71.9,146.7,2.69,1e-05,0.2,25,0.45,0.55,False,900.0,0,nan,nan,20.656106541585874,vittima non trovata entro 15 minuti
344,200,3,22.6,163.7,159.7,1.5,1e-05,0.2,25,0.60,0.45,False,900.0,1,nan,nan,15.65752933039939,vittima non trovata entro 15 minuti
346,200,3,145.2,86.7,162.3,4.76,1e-05,0.2,50,center,center,False,900.0,0,195.6761716079387,13.988429919327569,9.230100865551476,vittima non trovata entro 15 minuti
347,200,3,28.6,140.9,138.0,2.38,1e-05,0.2,50,0.35,0.40,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,13.736271205146226,vittima non trovata entro 15 minuti
356,200,3,137.6,20.5,133.5,4.17,1e-05,0.2,120,center,center,False,900.0,1,nan,nan,9.784266963466791,vittima non trovata entro 15 minuti
389,200,3,51.9,26.5,51.6,4.47,1e-07,0.2,50,0.60,0.45,True,94.30000000000001,3,0.011101353218149132,0.10536295942193885,7.273132567830109,
353,200,3,93.9,68.5,109.2,2.69,1e-05,0.2,80,0.45,0.55,False,900.0,1,2.0194839173657902e-28,1.4210854715202004e-14,11.970008072411655,vittima non trovata entro 15 minuti
390,200,3,61.8,57.6,77.4,1.91,1e-07,0.2,50,0.60,0.58,True,117.0,3,0.0032570588235348065,0.05707064765301693,0.5408855641696627,
393,200,3,70.8,153.8,162.7,3.35,1e-07,0.2,80,0.45,0.55,True,115.10000000000001,3,0.005719025626771699,0.07562423967731312,1.5621409659788903,
348,200,3,81.3,91.1,115.1,4.1,1e-05,0.2,50,0.45,0.55,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,6.413364126990505,vittima non trovata entro 15 minuti
352,200,3,155.7,34.1,153.5,2.23,1e-05,0.2,80,0.35,0.40,False,900.0,0,5.048709793414476e-28,2.2469334198890888e-14,45.86456172583868,vittima non trovata entro 15 minuti
350,200,3,82.8,124.1,142.2,4.69,1e-05,0.2,50,0.60,0.58,False,900.0,1,163.45655524066677,12.785012915154477,2.966062439294245,vittima non trovata entro 15 minuti
349,200,3,139.5,129.3,183.1,1.31,1e-05,0.2,50,0.60,0.45,False,900.0,1,2.5257794526895516,1.5892701006089405,9.977157219087609,vittima non trovata entro 15 minuti
395,200,3,45.3,130.7,132.0,1.69,1e-07,0.2,80,0.60,0.58,True,130.3,3,0.005356543390298824,0.07318841021841384,0.42557954062473957,
394,200,3,95.4,89.1,123.4,4.45,1e-07,0.2,80,0.60,0.45,True,138.0,3,0.004434532760136805,0.06659228754245348,0.8053748876682757,
399,200,3,31.4,26.1,33.8,1.64,1e-07,0.2,120,0.60,0.45,True,68.3,3,0.00378654683491996,0.06153492370126057,3.6197827500101027,
398,200,3,56.1,37.0,60.3,1.98,1e-07,0.2,120,0.45,0.55,True,91.0,3,0.010507520755214338,0.10250619861849496,0.7619925610709547,
354,200,3,48.8,53.4,65.3,4.85,1e-05,0.2,80,0.60,0.45,False,900.0,1,7.573064690121713e-29,8.702335715267317e-15,9.069751355732908,vittima non trovata entro 15 minuti
388,200,3,138.5,138.7,189.0,3.28,1e-07,0.2,50,0.45,0.55,True,288.3,3,1.9343630940143706e-05,0.0043981394862081975,1.0636262848869533,
355,200,3,37.1,135.5,134.4,3.66,1e-05,0.2,80,0.60,0.58,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,12.532416976870453,vittima non trovata entro 15 minuti
359,200,3,37.2,143.2,141.9,3.04,1e-05,0.2,120,0.60,0.45,False,900.0,2,0.0,0.0,11.139883811751302,vittima non trovata entro 15 minuti
400,200,3,27.7,62.9,62.2,1.55,1e-07,0.2,120,0.60,0.58,True,122.7,3,0.004819693080520415,0.06942400939531233,0.7763766712269736,
391,200,3,149.5,51.9,151.9,3.25,1e-07,0.2,80,center,center,True,259.40000000000003,3,0.0006186202353658013,0.024872077423604998,1.3848992073583999,
358,200,3,121.7,72.3,134.7,3.9,1e-05,0.2,120,0.45,0.55,False,900.0,0,4.0389678347315804e-28,2.0097183471152322e-14,9.961081830587363,vittima non trovata entro 15 minuti
401,200,3,113.5,131.8,166.9,2.7,1e-06,0.05,25,center,center,True,156.0,3,0.0019473918894617177,0.04412926341399455,0.3084773403964886,
408,200,3,95.6,114.7,142.3,3.8,1e-06,0.05,50,0.45,0.55,True,137.6,3,0.03237702228117807,0.1799361616829093,0.15412911773304097,
360,200,3,61.5,85.3,98.2,4.29,1e-05,0.2,120,0.60,0.58,False,900.0,2,0.0,0.0,12.012552442041324,vittima non trovata entro 15 minuti
362,200,3,170.3,139.8,213.3,3.96,1e-07,0.05,25,0.35,0.40,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,0.3632464114397201,vittima non trovata entro 15 minuti
412,200,3,61.5,101.4,111.7,3.08,1e-06,0.05,80,0.35,0.40,True,133.20000000000002,3,0.0020776478494975415,0.045581222553783496,1.0443302293081662,
413,200,3,102.8,126.7,156.1,2.61,1e-06,0.05,80,0.45,0.55,True,155.5,3,0.004715088850314727,0.06866650457329779,1.7924072450373525,
415,200,3,43.8,159.4,159.2,3.67,1e-06,0.05,80,0.60,0.58,True,138.70000000000002,3,0.00963927897515649,0.0981798297775897,5.524970671582122,
417,200,3,64.0,93.0,105.9,1.41,1e-06,0.05,120,0.35,0.40,True,117.7,3,0.009328723087080182,0.09658531506952898,0.5618136096731864,
407,200,3,168.2,77.3,178.5,4.21,1e-06,0.05,50,0.35,0.40,True,231.20000000000002,3,0.003926916750617624,0.06266511589886055,1.5333658232533294,
404,200,3,162.0,87.9,177.5,4.84,1e-06,0.05,25,0.60,0.45,True,241.4,3,0.00288672855217466,0.0537282844707949,1.3695551596290096,
418,200,3,127.3,166.6,202.7,3.01,1e-06,0.05,120,0.45,0.55,False,145.9,3,0.01896470901927091,0.13771241417995297,11.185712309405117,vittima non trovata entro 15 minuti
365,200,3,151.2,56.2,154.9,2.54,1e-07,0.05,25,0.60,0.58,False,900.0,0,5.048709793414476e-29,7.105427357601002e-15,0.43266016600748813,vittima non trovata entro 15 minuti
420,200,3,62.3,89.5,102.1,3.65,1e-06,0.05,120,0.60,0.58,True,128.70000000000002,3,0.0032798304107331823,0.05726980365544466,2.8438360150332582,
405,200,3,99.3,142.4,166.7,3.26,1e-06,0.05,25,0.60,0.58,True,283.8,3,0.004439628831485922,0.06663053978083865,3.590796061533613,
403,200,3,152.2,116.0,184.4,3.78,1e-06,0.05,25,0.45,0.55,True,291.40000000000003,3,0.0029672552911081396,0.0544725186778447,1.4976560992357129,
406,200,3,126.9,158.5,196.0,1.86,1e-06,0.05,50,center,center,True,284.2,3,0.0018309143691935008,0.04278918518964226,0.2578511782811122,
410,200,3,149.6,67.3,157.5,4.15,1e-06,0.05,50,0.60,0.58,True,302.5,3,0.00202970961078053,0.04505229861816742,1.0046794428949706,
402,200,3,146.2,155.3,206.2,4.33,1e-06,0.05,25,0.35,0.40,True,310.6,3,0.002426242888870509,0.04925690701688961,0.8944080730567977,
416,200,3,141.5,110.5,172.5,1.58,1e-06,0.05,120,center,center,True,232.8,3,0.0030823650777192157,0.055519051484325774,1.3478324495854526,
414,200,3,129.1,62.2,136.7,1.24,1e-06,0.05,80,0.60,0.45,True,252.20000000000002,3,0.0036197392443939515,0.06016426883453294,2.671576811225487,
367,200,3,22.6,108.8,105.3,4.52,1e-07,0.05,50,0.35,0.40,False,900.0,2,132.08758134415342,11.492936149833662,7.983321820010715,vittima non trovata entro 15 minuti
419,200,3,138.8,106.3,167.8,3.01,1e-06,0.05,120,0.60,0.45,True,234.3,3,0.001993940490987394,0.04465356078732573,0.9660109871626237,
426,200,3,58.8,57.8,75.4,1.98,1e-06,0.2,50,center,center,True,133.1,3,0.0037566436481310346,0.06129146472496015,3.1986026847249205,
428,200,3,45.8,101.8,105.0,4.07,1e-06,0.2,50,0.45,0.55,True,126.5,3,0.004468080575262361,0.06684370258492839,1.2514593693466864,
429,200,3,44.3,59.2,67.0,4.17,1e-06,0.2,50,0.60,0.45,True,127.10000000000001,3,0.006022554619440025,0.07760511980172458,4.649827841359136,
434,200,3,64.3,90.1,103.8,3.62,1e-06,0.2,80,0.60,0.45,True,101.60000000000001,3,0.002841435707938894,0.05330511896561994,3.225587757452378,
439,200,3,41.0,83.9,86.8,3.48,1e-06,0.2,120,0.60,0.45,True,95.10000000000001,3,0.004957500656412634,0.07040952106365043,1.6852654767684923,
431,200,3,58.2,144.4,149.2,1.39,1e-06,0.2,80,center,center,True,151.20000000000002,3,0.0009734222612995573,0.031199715724659374,3.822315608290027,
438,200,3,52.2,59.9,72.4,4.63,1e-06,0.2,120,0.45,0.55,True,129.20000000000002,3,0.017543933579282862,0.13245351478644446,2.050017669619345,
443,200,3,81.8,114.3,133.6,3.4,1e-05,0.05,25,0.45,0.55,True,126.9,3,0.004002547921450475,0.06326569308440773,0.4389366867814262,
382,200,3,123.6,118.0,163.8,1.4,1e-07,0.2,25,0.35,0.40,False,900.0,1,0.24316519927291042,0.49311783507890933,1.5067107955431716,vittima non trovata entro 15 minuti
435,200,3,130.0,169.9,206.9,1.6,1e-06,0.2,80,0.60,0.58,True,243.4,3,0.0003795917593089208,0.0194831147229831,0.6375147991370876,
444,200,3,84.1,110.0,131.4,1.75,1e-05,0.05,25,0.60,0.45,True,171.20000000000002,3,0.0014126442745724561,0.03758516029728297,1.0899206038424243,
385,200,3,67.8,140.9,149.7,4.54,1e-07,0.2,25,0.60,0.58,False,900.0,1,6.731613057885967e-29,8.204640795236539e-15,20.62595629359842,vittima non trovata entro 15 minuti
383,200,3,145.0,149.1,200.9,1.64,1e-07,0.2,25,0.45,0.55,False,900.0,2,160.1030966875524,12.653185238806568,8.110478011130901,vittima non trovata entro 15 minuti
381,200,3,41.5,107.8,109.0,2.52,1e-07,0.2,25,center,center,False,900.0,0,6977.960423578966,83.53418715459537,115.19473989856908,vittima non trovata entro 15 minuti
384,200,3,39.2,127.8,127.5,1.56,1e-07,0.2,25,0.60,0.45,False,900.0,2,14.23433512643089,3.7728417839118156,4.663607233942379,vittima non trovata entro 15 minuti
442,200,3,120.9,155.9,190.3,3.09,1e-05,0.05,25,0.35,0.40,True,270.2,3,0.002864824516092109,0.053524055489958054,0.30393370744840986,
447,200,3,139.2,86.1,156.8,1.78,1e-05,0.05,50,0.35,0.40,True,254.20000000000002,3,0.023518265148725778,0.1533566599425202,1.4673711108656433,
446,200,3,126.4,53.8,130.9,4.89,1e-05,0.05,50,center,center,True,246.3,3,0.0022249668477541075,0.04716955424587037,1.5401213755005316,
451,200,3,57.1,79.2,90.7,3.14,1e-05,0.05,80,center,center,True,142.4,3,0.013827764752847398,0.11759151650033006,1.1702205892837378,
386,200,3,159.0,35.8,157.0,4.27,1e-07,0.2,50,center,center,False,900.0,0,4.0389678347315804e-28,2.0097183471152322e-14,79.5113081731568,vittima non trovata entro 15 minuti
456,200,3,20.9,55.7,53.1,3.51,1e-05,0.05,120,center,center,True,89.5,3,0.005055473872783726,0.07110185562124048,2.7872103636051784,
387,200,3,132.5,165.5,205.0,2.78,1e-07,0.2,50,0.35,0.40,False,900.0,0,8.077935669463161e-28,2.842170943040401e-14,3.296002241425878,vittima non trovata entro 15 minuti
449,200,3,121.3,72.2,134.3,2.3,1e-05,0.05,50,0.60,0.45,True,260.40000000000003,3,0.028311911858113426,0.16826143901118112,0.7591558508166394,
450,200,3,131.2,32.3,129.1,2.42,1e-05,0.05,50,0.60,0.58,True,272.90000000000003,3,0.0021442453997429275,0.04630599744895825,1.2889961541987986,
458,200,3,101.8,105.8,139.8,4.4,1e-05,0.05,120,0.45,0.55,True,135.1,3,0.006088319097405227,0.07802768160983144,1.856829411726395,
460,200,3,72.6,129.2,141.4,4.14,1e-05,0.05,120,0.60,0.58,True,122.5,3,0.004603380722652203,0.06784821827175863,0.6605901778670258,
396,200,3,34.5,154.5,152.4,2.08,1e-07,0.2,120,center,center,False,900.0,2,2.860935549601536e-28,1.6914300309505966e-14,2.9382900449491958,vittima non trovata entro 15 minuti
457,200,3,49.1,70.0,78.5,1.69,1e-05,0.05,120,0.35,0.40,True,143.9,3,0.0013026273610055527,0.036091929305671,1.2409784396176304,
392,200,3,19.5,124.1,120.0,4.65,1e-07,0.2,80,0.35,0.40,False,900.0,2,0.0,0.0,10.405918281207803,vittima non trovata entro 15 minuti
397,200,3,157.0,42.1,156.4,3.38,1e-07,0.2,120,0.35,0.40,False,900.0,0,0.0,0.0,35.30242575985587,vittima non trovata entro 15 minuti
468,200,3,94.3,107.9,136.3,2.81,1e-05,0.2,50,0.45,0.55,True,118.0,3,0.0034932356996592055,0.05910360141022885,0.8850503836016976,
453,200,3,169.9,31.2,166.9,2.4,1e-05,0.05,80,0.45,0.55,True,362.8,3,0.001673088805869232,0.0409034082427031,2.33051508670252,
459,200,3,116.5,150.9,183.6,1.42,1e-05,0.05,120,0.60,0.45,True,259.7,3,0.0018086988970999298,0.04252880079546013,1.776534085209724,
454,200,3,167.4,130.0,204.9,4.32,1e-05,0.05,80,0.60,0.45,True,364.40000000000003,3,0.000913734937989472,0.030228048861768636,1.2033637911874204,
411,200,3,24.4,56.0,54.6,1.44,1e-06,0.05,80,center,center,False,900.0,2,5.048709793414476e-29,7.105427357601002e-15,0.7117531280809634,vittima non trovata entro 15 minuti
409,200,3,22.4,138.1,134.2,3.1,1e-06,0.05,50,0.60,0.45,False,900.0,2,21.4044898837863,4.626498663545284,3.697106304246435,vittima non trovata entro 15 minuti
472,200,3,72.4,109.6,124.4,4.69,1e-05,0.2,80,0.35,0.40,True,132.8,3,0.001424027409551488,0.03773628770230967,0.79765258697382,
441,200,3,19.1,56.7,53.6,3.68,1e-05,0.05,25,center,center,True,665.9000000000001,3,0.026305455538350907,0.1621895666753904,3.584079297486697,
423,200,3,123.9,166.1,200.2,4.36,1e-06,0.2,25,0.45,0.55,False,900.0,1,66.6392587087939,8.16328724894536,4.460946787080444,vittima non trovata entro 15 minuti
475,200,3,111.5,108.5,148.5,4.12,1e-05,0.2,80,0.60,0.58,True,146.1,3,0.012146588169142658,0.11021156095955931,1.2829567829444202,
421,200,3,94.2,163.9,182.2,3.76,1e-06,0.2,25,center,center,False,900.0,2,54.379669836477085,7.374257239646383,4.20039207505027,vittima non trovata entro 15 minuti
432,200,3,106.0,109.6,145.4,1.96,1e-06,0.2,80,0.35,0.40,False,900.0,1,4.0389678347315804e-28,2.0097183471152322e-14,2.9001733688199844,vittima non trovata entro 15 minuti
422,200,3,152.2,71.3,161.4,3.02,1e-06,0.2,25,0.35,0.40,False,900.0,0,2.0194839173657902e-28,1.4210854715202004e-14,12.355236306028042,vittima non trovata entro 15 minuti
425,200,3,96.7,21.9,93.3,3.96,1e-06,0.2,25,0.60,0.58,False,900.0,0,46.86598218184994,6.8458733688149636,71.13086014670331,vittima non trovata entro 15 minuti
424,200,3,36.5,88.7,89.4,4.95,1e-06,0.2,25,0.60,0.45,False,900.0,2,2.568990421525172,1.602807044383438,0.8292243763931498,vittima non trovata entro 15 minuti
427,200,3,106.5,150.5,177.4,4.95,1e-06,0.2,50,0.35,0.40,False,900.0,0,710.6582171501931,26.658173552405895,18.520571568258013,vittima non trovata entro 15 minuti
478,200,3,33.2,55.6,57.9,4.32,1e-05,0.2,120,0.45,0.55,True,111.10000000000001,3,0.009420937639695016,0.09706151471976428,2.017081433009615,
430,200,3,122.3,109.1,156.8,1.13,1e-06,0.2,50,0.60,0.58,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,3.442077297171157,vittima non trovata entro 15 minuti
