run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
1445,100,4,25.4,17.6,24.0,3.13,1e-07,0.05,25,0.60,0.58,True,46.6,3,0.024222119868089562,0.1556345715710027,1.752180549500426,
1438,100,4,64.5,51.9,75.8,2.53,1e-05,0.1,120,0.45,0.55,True,76.80000000000001,3,0.03545284043024252,0.18828924671962158,0.7789116835283563,
1435,100,4,70.7,53.3,81.5,4.29,1e-05,0.1,80,0.60,0.58,True,92.0,3,0.007181220857704709,0.08474208433656036,1.392145860358933,
1448,100,4,32.0,10.4,27.5,4.43,1e-07,0.05,50,0.45,0.55,True,49.6,3,0.03735738960087985,0.1932805980973772,1.4911562787320967,
1456,100,4,15.3,27.0,24.3,2.65,1e-07,0.05,120,center,center,True,40.400000000000006,3,0.030359335970674348,0.17423930661786494,3.0338046928964744,
1444,100,4,44.2,9.8,39.5,2.21,1e-07,0.05,25,0.60,0.45,False,74.0,3,0.002925607724025156,0.054088887250757486,10.726701920938217,vittima non trovata entro 15 minuti
1424,100,4,73.1,13.0,68.6,1.89,1e-05,0.1,25,0.60,0.45,True,151.4,3,0.0226082628551724,0.15036044311976604,9.57396426360014,
1449,100,4,16.9,40.8,37.8,1.44,1e-07,0.05,50,0.60,0.45,True,67.8,3,0.03806864041469315,0.19511186641179246,2.033165332772377,
1447,100,4,27.2,34.4,36.8,1.22,1e-07,0.05,50,0.35,0.40,True,70.8,3,0.010823228769684359,0.10403474789551978,0.15845600550265448,
1443,100,4,40.9,54.6,61.3,2.3,1e-07,0.05,25,0.45,0.55,True,102.7,3,0.02423362789389941,0.15567153848375562,0.5567447331004493,
1466,100,4,23.4,18.4,22.8,3.5,1e-07,0.1,50,center,center,True,45.5,3,0.015481833689002071,0.12442601692974854,2.421398953323585,
1451,100,4,24.5,45.6,45.1,4.46,1e-07,0.05,80,center,center,True,83.9,3,0.021351109337187747,0.1461201879864235,3.9410216585863993,
1441,100,4,58.5,53.2,72.0,2.42,1e-07,0.05,25,center,center,True,116.0,3,0.03762841588752229,0.19398045233353356,0.317821138403717,
1442,100,4,20.6,73.8,70.5,1.83,1e-07,0.05,25,0.35,0.40,True,118.5,3,0.06312962287201679,0.2512560902187583,0.6054272988042003,
1464,100,4,35.5,10.2,30.9,2.78,1e-07,0.1,25,0.60,0.45,True,59.6,3,0.019323254026781415,0.1390081077735447,4.587793054900044,
1454,100,4,46.0,56.2,65.6,1.55,1e-07,0.05,80,0.60,0.45,True,96.30000000000001,3,0.03955528573713533,0.19888510687614427,1.1094053755091766,
1446,100,4,43.8,69.8,75.6,1.19,1e-07,0.05,50,center,center,True,106.5,3,0.010349772923169815,0.10173383371902298,1.8298640837332532,
1460,100,4,28.8,31.5,35.6,2.97,1e-07,0.05,120,0.60,0.58,True,69.9,3,0.0346711841829119,0.18620199833221956,1.129796554130041,
1468,100,4,24.3,18.7,23.7,4.56,1e-07,0.1,50,0.45,0.55,True,51.7,3,0.04911021159285998,0.22160823900040355,1.7851662296555038,
1455,100,4,64.6,9.4,59.7,2.64,1e-07,0.05,80,0.60,0.58,False,103.0,3,0.041534628408876687,0.20380046223911438,17.50370162275036,vittima non trovata entro 15 minuti
1436,100,4,73.8,18.9,70.1,2.35,1e-05,0.1,120,center,center,True,157.5,3,0.02678112072956374,0.16364938352943387,1.9837920004282972,
1482,100,4,13.2,9.3,9.3,3.26,1e-06,0.05,25,0.35,0.40,True,3.2,3,0.02535945853203521,0.15924653381482187,2.3431137670622837,
1450,100,4,17.5,77.9,73.9,3.35,1e-07,0.05,50,0.60,0.58,True,107.2,3,0.05136422465150629,0.22663676809270444,0.6965510458450261,
1452,100,4,53.1,48.7,64.9,2.57,1e-07,0.05,80,0.35,0.40,True,109.80000000000001,3,0.007886831845342283,0.0888078366212255,1.2380222382653931,
1473,100,4,18.8,17.3,18.5,2.56,1e-07,0.1,80,0.45,0.55,True,38.5,3,0.04824983891183357,0.2196584596864723,1.1698209504740171,
1457,100,4,26.2,62.8,61.6,3.39,1e-07,0.05,120,0.35,0.40,True,102.9,3,0.0509964968858388,0.225824039654415,0.4188468466652213,
1472,100,4,27.6,10.6,23.3,2.39,1e-07,0.1,80,0.35,0.40,True,45.5,3,0.04008319736652478,0.2002078853754886,2.447266534776842,
1469,100,4,11.7,37.7,33.4,2.24,1e-07,0.1,50,0.60,0.45,True,65.8,3,0.029265411273501626,0.17107136310178167,3.5553984111880634,
1470,100,4,24.0,28.9,30.5,1.8,1e-07,0.1,50,0.60,0.58,True,56.2,3,0.002950688384058011,0.054320239175265156,1.3553065332479766,
1459,100,4,11.6,68.5,63.8,4.34,1e-07,0.05,120,0.60,0.45,True,102.5,3,0.00593642100141535,0.07704817325164401,1.1604315777234357,
1462,100,4,23.2,75.3,72.6,4.69,1e-07,0.1,25,0.35,0.40,True,96.2,3,0.026688747806184687,0.16336691160141545,1.0866710551378913,
1458,100,4,67.0,41.8,72.0,1.85,1e-07,0.05,120,0.45,0.55,True,119.7,3,0.046369065620998184,0.21533477568892162,0.6174242766640768,
1465,100,4,63.9,36.0,66.5,1.35,1e-07,0.1,25,0.60,0.58,True,107.80000000000001,3,0.03550846943173891,0.18843691101198543,0.1533024106423457,
1467,100,4,34.7,45.4,50.1,4.66,1e-07,0.1,50,0.35,0.40,True,95.4,3,0.020371716122411447,0.14272952085119409,1.8344992493588483,
1461,100,4,65.8,10.0,61.0,4.03,1e-07,0.1,25,center,center,True,127.4,3,0.002107578926982933,0.04590837534680282,1.3024245561278656,
1491,100,4,13.7,24.5,21.4,3.27,1e-06,0.05,80,center,center,True,35.4,3,0.023170771305129356,0.15221948398654278,3.1708338433735097,
1471,100,4,29.1,40.8,43.1,2.39,1e-07,0.1,80,center,center,True,85.0,3,0.006826151905052256,0.0826205295616789,2.7280299113913418,
1487,100,4,26.7,25.6,29.9,2.74,1e-06,0.05,50,0.35,0.40,True,57.2,3,0.031073876352363285,0.17627783851739073,0.7268014127194106,
1476,100,4,27.8,44.3,45.4,2.77,1e-07,0.1,120,center,center,True,88.2,3,0.002701299043620634,0.051974022776966514,2.0938002394992505,
1477,100,4,28.6,43.7,45.4,2.52,1e-07,0.1,120,0.35,0.40,True,87.30000000000001,3,0.004685156308129136,0.0684482016427688,1.0582331280187522,
1481,100,4,45.4,17.2,42.2,2.15,1e-06,0.05,25,center,center,True,84.80000000000001,3,0.04392542161905757,0.20958392500155532,0.7741717647753188,
1475,100,4,11.0,54.1,49.4,2.4,1e-07,0.1,80,0.60,0.58,True,97.10000000000001,3,0.024348218504569905,0.1560391569593027,2.260877067714916,
1478,100,4,54.7,29.9,55.6,1.28,1e-07,0.1,120,0.45,0.55,True,90.0,3,0.013574904753205635,0.11651139323347583,0.8036164119887098,
1488,100,4,28.1,51.6,52.1,3.72,1e-06,0.05,50,0.45,0.55,True,85.4,3,0.043914331526688444,0.2095574659292492,2.972826021102499,
1497,100,4,39.6,9.9,35.0,1.41,1e-06,0.05,120,0.35,0.40,True,64.10000000000001,3,0.03088900177805047,0.1757526721789756,7.4975193987660855,
1485,100,4,10.5,52.9,48.3,4.8,1e-06,0.05,25,0.60,0.58,True,98.4,3,0.022058995805845825,0.14852271141426762,4.035321546297314,
1490,100,4,50.5,34.0,54.0,3.12,1e-06,0.05,50,0.60,0.58,True,88.2,3,0.03528333721612996,0.18783859352148577,0.6364998889688774,
1493,100,4,9.8,52.5,47.7,2.38,1e-06,0.05,80,0.45,0.55,True,84.9,3,0.054384421750931215,0.23320467780670956,1.0622739832019579,
1486,100,4,51.2,32.4,53.7,2.52,1e-06,0.05,50,center,center,True,102.60000000000001,3,0.002335208097172731,0.04832399090692666,1.1157354788586924,
1484,100,4,63.8,66.6,85.2,1.34,1e-06,0.05,25,0.60,0.45,True,111.5,3,0.03745921490627414,0.19354383200266068,0.9450496776894117,
1479,100,4,80.0,61.7,94.0,2.48,1e-07,0.1,120,0.60,0.45,True,126.4,3,0.034067844326826385,0.1845747662244934,0.13641754091639438,
1480,100,4,69.9,18.1,66.2,2.44,1e-07,0.1,120,0.60,0.58,False,124.0,3,0.03240885727831017,0.18002460186960606,14.37523450126672,vittima non trovata entro 15 minuti
1483,100,4,51.7,70.3,80.3,3.32,1e-06,0.05,25,0.45,0.55,True,119.60000000000001,3,0.04282491377141795,0.2069418125256903,1.3521547871306747,
1496,100,4,19.8,55.3,52.4,2.28,1e-06,0.05,120,center,center,True,88.10000000000001,3,0.03223296752323015,0.17953542136088396,2.4876190407136716,
1474,100,4,77.1,34.5,77.9,2.62,1e-07,0.1,80,0.60,0.45,True,146.70000000000002,3,0.05964055050328869,0.24421414885974296,0.735424523366109,
1489,100,4,56.9,21.0,54.3,2.93,1e-06,0.05,50,0.60,0.45,True,105.30000000000001,3,0.002518326575692296,0.05018293111898005,2.080165500912197,
1492,100,4,43.9,76.5,81.4,1.34,1e-06,0.05,80,0.35,0.40,True,108.7,3,0.021242742096822382,0.14574890084258743,0.9518065684212077,
1495,100,4,75.9,62.0,90.9,2.28,1e-06,0.05,80,0.60,0.58,True,110.4,3,0.022926237303895668,0.15141412517957387,0.6058704815737114,
1494,100,4,75.6,21.8,72.6,4.93,1e-06,0.05,80,0.60,0.45,True,116.7,3,0.021650893131076567,0.14714242464726673,0.7639634194361571,
1499,100,4,41.8,21.9,40.5,4.81,1e-06,0.05,120,0.60,0.45,True,82.80000000000001,3,0.038539730961658386,0.19631538646183183,0.9499376291964098,
1224,100,4,51.1,39.0,57.3,3.97,1e-07,0.1,25,0.60,0.45,False,900.0,0,5.048709793414476e-29,7.105427357601002e-15,2.6242098748508433,vittima non trovata entro 15 minuti
1504,100,4,38.8,22.7,38.1,1.12,1e-06,0.1,25,0.60,0.45,True,68.60000000000001,3,0.014226054799420029,0.11927302628599656,0.8747680392556368,
1500,100,4,75.0,28.4,73.8,1.56,1e-06,0.05,120,0.60,0.58,True,104.80000000000001,3,0.0384595763900642,0.1961111327540183,0.486296291105832,
1498,100,4,64.5,60.5,81.4,1.68,1e-06,0.05,120,0.45,0.55,True,116.9,3,0.004003127459242223,0.0632702731086426,1.1863146590407097,
1522,100,4,26.1,11.8,22.2,3.36,1e-05,0.05,25,0.35,0.40,True,44.1,3,0.0022466685509974498,0.0473990353382582,3.1039194056677215,
1505,100,4,55.4,53.6,70.0,1.57,1e-06,0.1,25,0.60,0.58,True,95.10000000000001,3,0.04180759522109939,0.20446905687927303,0.5804927311251346,
1502,100,4,19.7,75.9,72.4,1.93,1e-06,0.1,25,0.35,0.40,True,110.4,3,0.0386774919741427,0.19666594004591312,0.8646844960398615,
1501,100,4,78.3,77.8,103.3,1.64,1e-06,0.1,25,center,center,True,129.20000000000002,3,0.004418063516530653,0.0664685152273665,1.0697959923583875,
1506,100,4,65.0,32.2,65.9,4.91,1e-06,0.1,50,center,center,True,97.60000000000001,3,0.007100042168455717,0.08426174795514105,0.09008245133641658,
1516,100,4,10.6,39.4,34.8,3.25,1e-06,0.1,120,center,center,True,64.8,3,0.006381473911185235,0.07988412803044942,3.125574561160829,
1514,100,4,24.5,43.7,43.3,4.38,1e-06,0.1,80,0.60,0.45,True,71.8,3,0.03933360428043516,0.19832701349144338,2.1813507279698694,
1347,100,4,80.6,25.4,78.3,1.83,1e-07,0.1,50,0.35,0.40,True,669.4000000000001,3,320.7531334624647,17.90958216884092,9.986921294468647,
1262,100,4,59.6,75.4,89.0,3.61,1e-06,0.1,25,0.35,0.40,False,900.0,1,0.0,0.0,0.5429880681369661,vittima non trovata entro 15 minuti
1503,100,4,65.2,35.3,67.4,2.27,1e-06,0.1,25,0.45,0.55,True,123.0,3,0.004362304985492829,0.0660477477700249,0.5425905691509998,
1513,100,4,25.6,46.5,46.3,3.28,1e-06,0.1,80,0.45,0.55,True,86.60000000000001,3,0.04410432359180808,0.210010294013908,1.5961672315483753,
1507,100,4,66.8,73.9,92.6,2.3,1e-06,0.1,50,0.35,0.40,True,119.4,3,0.05098497928028568,0.22579853693123364,1.3264898292417113,
1523,100,4,57.1,30.9,58.2,4.48,1e-05,0.05,25,0.45,0.55,True,77.7,3,0.02391763667046072,0.15465327888687236,1.5522315479338142,
1525,100,4,66.4,36.1,68.8,3.94,1e-05,0.05,25,0.60,0.58,False,74.10000000000001,3,0.01620448478749305,0.12729683730357583,12.141866053936788,vittima non trovata entro 15 minuti
1508,100,4,70.8,26.0,69.1,4.1,1e-06,0.1,50,0.45,0.55,True,112.10000000000001,3,0.039358216342689586,0.19838905298097873,2.083738127895356,
1512,100,4,28.1,80.1,78.6,1.74,1e-06,0.1,80,0.35,0.40,True,100.2,3,0.01926528549098871,0.13879944341022665,0.8055917541736116,
1509,100,4,57.2,64.0,78.8,4.59,1e-06,0.1,50,0.60,0.45,True,106.7,3,0.03553526892406912,0.18850800758606814,1.5511012417016448,
1510,100,4,27.6,76.0,74.5,1.57,1e-06,0.1,50,0.60,0.58,True,104.9,3,0.031861895958360024,0.17849900828396786,0.571805666572536,
1511,100,4,64.9,26.5,63.6,4.03,1e-06,0.1,80,center,center,True,107.4,3,0.04438634174007045,0.2106806629476717,1.145432945201733,
1524,100,4,21.9,79.4,76.4,4.57,1e-05,0.05,25,0.60,0.45,True,84.0,3,0.017091037251434134,0.1307326938888438,2.9439752329827904,
1517,100,4,77.6,18.6,73.9,2.97,1e-06,0.1,120,0.35,0.40,True,103.10000000000001,3,0.042167861607975476,0.20534814732053336,0.5974141178124549,
1519,100,4,53.9,79.0,88.7,2.51,1e-06,0.1,120,0.60,0.45,True,98.9,3,0.023515894930169753,0.1533489319498827,1.2168498673637655,
1526,100,4,47.1,48.2,60.3,4.1,1e-05,0.05,50,center,center,True,77.30000000000001,3,0.040423133993008446,0.2010550521449497,0.0964508215428846,
1521,100,4,80.9,18.9,77.2,1.74,1e-05,0.05,25,center,center,True,111.4,3,0.03088125435913028,0.17573063011077575,0.5783916359720508,
1518,100,4,11.4,62.0,57.4,3.93,1e-06,0.1,120,0.45,0.55,True,101.60000000000001,3,0.019602269299259845,0.14000810440563732,2.4331896308444687,
1527,100,4,45.9,50.5,61.1,4.83,1e-05,0.05,50,0.35,0.40,True,82.5,3,0.022486634799544082,0.14995544271397448,0.5046474407932715,
1537,100,4,26.5,12.0,22.6,4.75,1e-05,0.05,120,0.35,0.40,True,45.400000000000006,3,0.0032333998874756594,0.0568629922486995,4.116301747766051,
1520,100,4,60.4,54.4,74.3,4.26,1e-06,0.1,120,0.60,0.58,True,105.5,3,0.033435327144999076,0.18285329405017312,0.44195114604984137,
1515,100,4,78.5,70.1,98.2,3.84,1e-06,0.1,80,0.60,0.58,True,125.7,3,0.036599545502666586,0.1913100768455927,0.9165681923092807,
1539,100,4,14.0,31.8,28.2,1.55,1e-05,0.05,120,0.60,0.45,True,46.300000000000004,3,0.006819522341709815,0.0825803992586002,2.6859892033453767,
1530,100,4,55.5,29.1,55.9,4.06,1e-05,0.05,50,0.60,0.58,True,83.80000000000001,3,0.29958290509073754,0.547341671253649,1.183632681574566,
1528,100,4,20.4,78.9,75.5,4.01,1e-05,0.05,50,0.45,0.55,True,79.60000000000001,3,0.021236605426300025,0.14572784712023995,3.073731831633817,
1529,100,4,60.8,45.3,68.9,4.22,1e-05,0.05,50,0.60,0.45,True,85.9,3,0.008736152056480513,0.09346738498792247,1.0552162146012314,
1534,100,4,35.9,49.2,53.9,4.26,1e-05,0.05,80,0.60,0.45,True,73.9,3,0.0029998504917553527,0.0547708909162098,0.18554372567674854,
1536,100,4,24.8,55.2,54.0,3.21,1e-05,0.05,120,center,center,True,64.7,3,0.03702066234258912,0.19240754232251167,2.7870022409844717,
1532,100,4,40.0,66.0,70.4,2.75,1e-05,0.05,80,0.35,0.40,True,80.60000000000001,3,0.040377089496203035,0.20094051233189147,0.2259764637681159,
1542,100,4,66.0,43.9,72.4,2.79,1e-05,0.1,25,0.35,0.40,False,71.8,3,0.04725349607603159,0.2173786927829671,16.228149438350307,vittima non trovata entro 15 minuti
1533,100,4,68.1,32.5,68.8,2.44,1e-05,0.05,80,0.45,0.55,True,96.80000000000001,3,0.044602589344017826,0.21119325118009294,0.12904002135697124,
1535,100,4,43.0,71.8,76.9,2.2,1e-05,0.05,80,0.60,0.58,True,82.60000000000001,3,0.037958152022616,0.19482851953093522,0.30089449756727715,
1562,100,4,12.6,16.3,13.6,2.79,1e-07,0.05,25,0.35,0.40,True,13.4,3,0.028270772656307668,0.16813914670982386,0.6264458696793895,
1263,100,4,73.6,25.7,71.7,4.11,1e-06,0.1,25,0.45,0.55,False,900.0,0,4.654182997764245,2.157355556639713,8.195152982197623,vittima non trovata entro 15 minuti
1549,100,4,39.3,16.6,36.2,3.13,1e-05,0.1,50,0.60,0.45,True,50.900000000000006,3,0.0030405019470477607,0.05514074670375584,3.797619225399759,
1540,100,4,49.7,61.2,71.8,3.21,1e-05,0.05,120,0.60,0.58,True,79.10000000000001,3,0.03169539558010628,0.1780320071787831,0.8819353319713452,
1531,100,4,66.4,61.6,83.5,3.73,1e-05,0.05,80,center,center,True,105.5,3,0.031171501389456388,0.17655452809105857,1.25620382127137,
1547,100,4,36.2,49.0,53.9,1.22,1e-05,0.1,50,0.35,0.40,True,70.8,3,0.05490306200339194,0.23431402434210366,0.7024205856173434,
1541,100,4,68.1,60.9,84.3,3.18,1e-05,0.1,25,center,center,True,89.4,3,0.006325715897689163,0.0795343692857947,0.9586872503802468,
1555,100,4,12.5,42.7,38.5,4.16,1e-05,0.1,80,0.60,0.58,True,53.300000000000004,3,0.009678115551402994,0.09837741382758033,1.6256179732539011,
1548,100,4,60.7,29.0,60.7,2.4,1e-05,0.1,50,0.45,0.55,True,78.7,3,0.06673390178923211,0.2583290571910797,1.118269162680744,
1546,100,4,18.8,79.5,75.8,4.25,1e-05,0.1,50,center,center,True,79.60000000000001,3,0.019615836669536188,0.14005654811373935,3.8757216052462566,
1543,100,4,32.6,57.2,59.1,4.17,1e-05,0.1,25,0.45,0.55,True,83.9,3,0.0377620113069139,0.19432450001714632,1.7257379904650811,
1552,100,4,28.6,74.8,73.7,1.69,1e-05,0.1,80,0.35,0.40,True,70.10000000000001,3,0.035343042741553754,0.18799745408263846,0.7658789985959878,
1545,100,4,76.1,64.5,92.7,4.38,1e-05,0.1,25,0.60,0.58,True,88.60000000000001,3,0.003399457199028134,0.05830486428273488,7.843988166985287,
1550,100,4,50.6,23.5,49.2,3.7,1e-05,0.1,50,0.60,0.58,True,81.4,3,0.02720464734066931,0.16493831374386397,0.43837271858345866,
1566,100,4,14.0,21.8,19.1,3.47,1e-07,0.05,50,center,center,True,32.4,3,0.016362143889058774,0.12791459607511088,3.025080463685548,
1577,100,4,14.2,15.8,14.2,2.34,1e-07,0.05,120,0.35,0.40,True,15.700000000000001,3,0.047815108124284716,0.21866665983703304,0.6683739491373084,
1553,100,4,33.2,69.6,70.5,1.58,1e-05,0.1,80,0.45,0.55,True,82.10000000000001,3,0.020767053189059935,0.14410778323553497,1.4879923930743553,
1551,100,4,55.7,78.4,89.2,4.11,1e-05,0.1,80,center,center,True,90.10000000000001,3,0.04753736790883495,0.2180306581855748,0.312247960313057,
1538,100,4,79.5,62.9,94.4,4.84,1e-05,0.05,120,0.45,0.55,True,117.80000000000001,3,0.037665856465708525,0.19407693439898654,0.3274806872263709,
1544,100,4,76.1,63.4,92.0,2.63,1e-05,0.1,25,0.60,0.45,True,108.2,3,0.0033535659194260975,0.057909981172731335,3.2914892108329354,
1557,100,4,19.3,73.1,69.6,2.43,1e-05,0.1,120,0.35,0.40,True,73.4,3,0.03736843514548698,0.1933091698432513,1.1284116496660193,
1560,100,4,38.5,46.9,53.7,2.08,1e-05,0.1,120,0.60,0.58,True,65.4,3,0.015000763048424941,0.12247760223169353,0.9000660569513687,
1554,100,4,51.6,79.2,87.6,4.18,1e-05,0.1,80,0.60,0.45,True,90.5,3,0.0451590028968381,0.21250647730560615,0.7029523070779815,
1558,100,4,71.2,51.0,80.7,1.25,1e-05,0.1,120,0.45,0.55,True,91.9,3,0.03525365974037467,0.18775957962345002,0.18708347187995358,
1571,100,4,27.2,23.2,28.7,4.26,1e-07,0.05,80,center,center,True,59.300000000000004,3,0.020182071420343294,0.14206361751111118,3.4368717609873607,
1556,100,4,78.2,73.7,100.4,1.83,1e-05,0.1,120,center,center,True,108.9,3,0.05351096405266941,0.23132436977687718,0.8143267515226466,
1585,100,4,19.3,16.2,18.2,2.65,1e-07,0.1,25,0.60,0.58,True,36.2,3,0.0543588997086438,0.23314995112297107,0.07030306083206556,
1559,100,4,75.3,72.4,97.3,4.54,1e-05,0.1,120,0.60,0.45,True,107.4,3,0.014361042705829632,0.11983756800698867,0.700418769088598,
1569,100,4,46.4,25.1,46.0,3.62,1e-07,0.05,50,0.60,0.45,True,90.2,3,0.003295891481536281,0.057409855264895775,0.8892961105158907,
1564,100,4,57.4,34.9,60.3,3.02,1e-07,0.05,25,0.60,0.45,True,105.7,3,0.0011626634882458582,0.03409785166613665,1.2019297037995194,
1561,100,4,33.2,50.5,53.6,4.19,1e-07,0.05,25,center,center,True,111.60000000000001,3,0.03719416439570559,0.19285788652711505,4.161790707529069,
1579,100,4,38.9,24.9,39.3,3.52,1e-07,0.05,120,0.60,0.45,True,76.3,3,0.027808537394909974,0.16675891998603845,2.19505255062736,
1567,100,4,35.6,48.8,53.5,2.57,1e-07,0.05,50,0.35,0.40,True,102.30000000000001,3,0.019574507983979625,0.139908927463474,0.10052212348533919,
1588,100,4,23.3,36.1,36.0,4.1,1e-07,0.1,50,0.45,0.55,True,68.3,4,0.038748700889800924,0.1968468970794331,2.5777086702318224,
1565,100,4,53.9,60.2,73.8,1.07,1e-07,0.05,25,0.60,0.58,True,113.7,3,0.0331027853114506,0.18194170855373046,1.2248909366111096,
1573,100,4,47.2,17.7,44.1,2.16,1e-07,0.05,80,0.45,0.55,True,92.5,3,0.0029152849452075734,0.053993378716353485,0.38533604929002013,
1568,100,4,62.5,68.3,85.5,4.21,1e-07,0.05,50,0.45,0.55,True,112.2,3,0.014651537333564394,0.12104353486892389,0.47859287231714015,
1563,100,4,51.2,40.1,58.0,4.18,1e-07,0.05,25,0.45,0.55,True,121.80000000000001,3,0.005942292690146312,0.07708626784419072,0.640689179022018,
1574,100,4,42.1,33.5,46.8,1.99,1e-07,0.05,80,0.60,0.45,True,94.60000000000001,3,0.042068387716915845,0.20510579640009163,2.052940279156658,
1572,100,4,77.1,73.0,99.1,1.14,1e-07,0.05,80,0.35,0.40,True,113.5,3,0.0455109447050667,0.21333294331881023,1.4254716158724832,
1578,100,4,67.1,10.3,62.3,3.66,1e-07,0.05,120,0.45,0.55,True,98.30000000000001,3,0.0022199436464021846,0.04711627793451202,1.262509667893078,
1575,100,4,48.6,71.0,79.2,2.21,1e-07,0.05,80,0.60,0.58,True,106.80000000000001,3,0.01760544373547883,0.13268550687802655,0.8467771842576031,
1576,100,4,51.1,68.3,78.3,4.12,1e-07,0.05,120,center,center,True,108.2,3,0.02864698939426293,0.16925421529244974,4.38784562064214,
1580,100,4,12.4,63.8,59.2,3.1,1e-07,0.05,120,0.60,0.58,True,104.5,3,0.03762281962145653,0.19396602697755225,0.5155941967158388,
1570,100,4,70.0,37.5,72.7,3.6,1e-07,0.05,50,0.60,0.58,True,133.70000000000002,3,0.010693890868515103,0.10341127051010979,0.6096428130280727,
1584,100,4,50.3,44.0,59.8,4.29,1e-07,0.1,25,0.60,0.45,True,98.80000000000001,3,0.017028922590354784,0.13049491404018312,2.236872222645701,
1586,100,4,14.7,71.0,66.7,2.32,1e-07,0.1,50,center,center,True,102.7,3,0.009730546201153545,0.098643530964547,2.9385594879529524,
1583,100,4,66.2,75.1,93.0,1.45,1e-07,0.1,25,0.45,0.55,True,110.2,3,0.0576953522194157,0.2401985683125853,0.7861172303795193,
1587,100,4,56.8,77.5,89.1,1.91,1e-07,0.1,50,0.35,0.40,True,110.4,3,0.038712106530975295,0.19675392380070922,1.5619579637326715,
1582,100,4,61.4,49.9,72.1,1.93,1e-07,0.1,25,0.35,0.40,True,117.7,3,0.03883438708535147,0.1970644236927393,1.750902676575844,
1590,100,4,38.4,48.0,54.4,4.59,1e-07,0.1,50,0.60,0.58,True,95.60000000000001,3,0.05727225784526743,0.23931622979912465,0.9495560315628403,
1601,100,4,20.2,26.5,26.3,1.8,1e-06,0.05,25,center,center,True,46.5,3,0.0035246970902082083,0.05936915941975436,2.0871356623164328,
1591,100,4,20.0,64.3,61.2,1.75,1e-07,0.1,80,center,center,True,107.10000000000001,3,0.004889449091105364,0.06992459575217697,2.893012919518604,
1592,100,4,77.6,30.3,76.9,2.13,1e-07,0.1,80,0.35,0.40,True,108.80000000000001,3,0.049220331495017575,0.22185655612358535,1.4718409543485909,
1594,100,4,45.3,45.4,57.1,3.69,1e-07,0.1,80,0.60,0.45,True,95.60000000000001,3,0.025962007878393253,0.1611273033299858,0.32600182973467867,
1593,100,4,50.6,43.4,59.6,1.99,1e-07,0.1,80,0.45,0.55,True,100.2,3,0.004019161836568228,0.06339685983207866,1.3012380261413332,
1595,100,4,42.6,60.0,66.6,3.87,1e-07,0.1,80,0.60,0.58,True,100.30000000000001,3,0.03604903363719712,0.18986583062045978,0.8948275568224482,
1604,100,4,48.5,14.1,44.5,4.72,1e-06,0.05,25,0.60,0.45,True,74.10000000000001,3,0.03027586484972899,0.17399961163671887,3.571273042334357,
1602,100,4,47.2,29.8,49.0,1.8,1e-06,0.05,25,0.35,0.40,True,77.80000000000001,3,0.000612876398427513,0.024756340570195608,0.9906007235499557,
1596,100,4,71.9,28.2,70.8,4.06,1e-07,0.1,120,center,center,True,103.80000000000001,3,0.006869954396350806,0.08288518803954543,1.4870488834686393,
1597,100,4,55.0,21.5,52.6,2.21,1e-07,0.1,120,0.35,0.40,True,93.60000000000001,3,0.002745077794323687,0.05239348999946164,0.4971663319890709,
1599,100,4,47.4,36.6,52.8,3.53,1e-07,0.1,120,0.60,0.45,True,90.2,3,0.01601230177573848,0.1265397241017163,0.9895176382077643,
1589,100,4,57.0,64.2,78.8,3.53,1e-07,0.1,50,0.60,0.45,True,144.4,3,0.03999324976895298,0.19998312371035956,1.1005576190093762,
1607,100,4,33.3,44.4,48.5,3.54,1e-06,0.05,50,0.35,0.40,True,86.2,3,0.04953387051552473,0.22256205991930594,0.4175765001185914,
1614,100,4,28.9,27.8,33.0,3.83,1e-06,0.05,80,0.60,0.45,True,63.800000000000004,3,0.006662627552435577,0.08162491992299642,3.6021229093494394,
1605,100,4,74.0,15.0,69.7,2.32,1e-06,0.05,25,0.60,0.58,True,100.5,3,0.02953887063017538,0.17186875990177905,3.2974134219977214,
1598,100,4,74.0,50.4,82.7,4.11,1e-07,0.1,120,0.45,0.55,True,111.30000000000001,3,0.034082419965180626,0.1846142463765476,0.699356334532891,
1600,100,4,47.9,50.7,62.7,3.27,1e-07,0.1,120,0.60,0.58,True,99.80000000000001,3,0.052754718708527215,0.22968395396397898,1.1054478781055166,
1608,100,4,78.6,13.5,74.1,3.12,1e-06,0.05,50,0.45,0.55,True,114.7,3,0.03192872936615451,0.1786861196796061,4.842457981664558,
1621,100,4,10.3,30.9,26.4,4.18,1e-06,0.1,25,center,center,True,52.1,3,0.03925020257362479,0.19811663881063798,3.74475013755024,
1606,100,4,64.2,36.5,67.0,3.68,1e-06,0.05,50,center,center,True,111.7,3,0.010639274580571012,0.10314685928602485,0.756405378846812,
1612,100,4,46.8,36.6,52.4,3.03,1e-06,0.05,80,0.35,0.40,True,92.80000000000001,3,0.046999502173151964,0.21679368573173888,2.1412411990314615,
