run_id,area_size_m,n_drones,victim_x_m,victim_y_m,victim_dist_m,victim_depth_m,artva_noise_std,acc_sim_ms2,comm_radius_m,workspace_frac_r,workspace_frac_c,found,time_found_s,n_drones_stopped,pos_variance_m2,pos_std_m,est_error_2d_m,note
4037,200,3,55.1,120.6,126.0,3.92,1e-06,0.1,120,0.35,0.40,True,130.6,3,0.001372566688167497,0.037048167136411715,0.7930828212382752,
3971,200,3,98.9,27.4,96.5,2.73,1e-07,0.05,80,center,center,False,900.0,2,1.262177448353619e-29,3.552713678800501e-15,1.5570767496441993,vittima non trovata entro 15 minuti
4039,200,3,107.7,85.8,130.7,2.83,1e-06,0.1,120,0.60,0.45,True,145.3,3,0.023895959509480688,0.154583179904803,1.1081444390757245,
4042,200,3,34.8,45.7,50.5,1.05,1e-05,0.05,25,0.35,0.40,True,73.0,3,0.0013885559279570433,0.03726333221757071,1.7543293184654178,
4038,200,3,106.4,164.4,188.9,2.15,1e-06,0.1,120,0.45,0.55,True,143.0,3,0.0018801844625006966,0.04336109388035197,7.478345565987036,
3974,200,3,118.5,38.5,118.4,1.68,1e-07,0.05,80,0.60,0.45,False,900.0,2,2.1877742438129393e-28,1.479112654199449e-14,2.2174206568807797,vittima non trovata entro 15 minuti
4040,200,3,130.8,144.7,188.0,3.59,1e-06,0.1,120,0.60,0.58,True,136.20000000000002,3,0.02772106523243606,0.1664964421014337,4.034999561729091,
4049,200,3,80.6,149.2,162.8,4.6,1e-05,0.05,50,0.60,0.45,True,136.70000000000002,3,0.0026157078552005632,0.05114399138902402,0.6436831067346297,
3980,200,3,29.9,161.1,158.1,3.58,1e-07,0.05,120,0.60,0.58,False,900.0,2,8.120008251074948e-28,2.849562817534463e-14,3.344645454383968,vittima non trovata entro 15 minuti
4051,200,3,63.6,84.7,99.0,4.16,1e-05,0.05,80,center,center,True,137.8,3,0.004244007497043343,0.0651460474399126,3.699308290878389,
3988,200,3,108.1,48.1,111.8,4.56,1e-07,0.1,50,0.45,0.55,False,900.0,2,2.524354896707238e-28,1.5888218580782548e-14,0.6165501276695515,vittima non trovata entro 15 minuti
3987,200,3,106.8,19.2,102.8,4.38,1e-07,0.1,50,0.35,0.40,False,900.0,1,7.993790506239586e-29,8.940800023621815e-15,6.219711421046713,vittima non trovata entro 15 minuti
3981,200,3,31.7,65.2,65.9,4.67,1e-07,0.1,25,center,center,False,900.0,2,6.310887241768095e-30,2.5121479338940403e-15,1.4593197956738582,vittima non trovata entro 15 minuti
3983,200,3,156.0,26.7,152.6,1.87,1e-07,0.1,25,0.45,0.55,False,900.0,0,957.1581901760635,30.937973271952764,67.0962146276556,vittima non trovata entro 15 minuti
4047,200,3,116.9,50.0,120.6,3.66,1e-05,0.05,50,0.35,0.40,True,229.0,3,0.004134288595278328,0.06429843384778768,3.166123190531256,
3990,200,3,88.2,69.4,105.2,3.16,1e-07,0.1,50,0.60,0.58,False,900.0,2,0.0989043179401257,0.31449056892079563,0.5504479844725398,vittima non trovata entro 15 minuti
3985,200,3,165.8,115.5,195.1,4.29,1e-07,0.1,25,0.60,0.58,False,900.0,0,9.424258281040355e-28,3.0698954837323625e-14,0.10967222206234245,vittima non trovata entro 15 minuti
4043,200,3,103.6,129.8,159.1,1.59,1e-05,0.05,25,0.45,0.55,True,266.90000000000003,3,0.025223596514687634,0.15881938330911513,1.583867015261906,
3986,200,3,28.2,51.6,52.1,4.29,1e-07,0.1,50,center,center,False,900.0,2,6.310887241768095e-30,2.5121479338940403e-15,5.733876433765773,vittima non trovata entro 15 minuti
3984,200,3,25.5,83.9,81.5,1.26,1e-07,0.1,25,0.60,0.45,False,900.0,2,0.0,0.0,1.2629249575655157,vittima non trovata entro 15 minuti
4058,200,3,40.3,28.9,42.7,4.04,1e-05,0.05,120,0.45,0.55,True,73.2,3,0.0026183612167671004,0.051169924924384054,2.53311578161598,
4057,200,3,39.6,32.3,44.1,1.04,1e-05,0.05,120,0.35,0.40,True,74.2,3,0.029388781167168736,0.1714315640924061,1.1240364327158707,
4054,200,3,71.3,68.8,92.0,4.95,1e-05,0.05,80,0.60,0.45,True,141.70000000000002,3,0.003501338441457497,0.059172108644677326,6.045226103137451,
4056,200,3,21.3,119.6,115.8,4.28,1e-05,0.05,120,center,center,True,123.60000000000001,3,0.002401976923372695,0.049009967592038815,3.8593250493423863,
4059,200,3,63.3,95.9,108.0,4.26,1e-05,0.05,120,0.60,0.45,True,131.9,3,0.0035702714024405057,0.05975174811200511,5.139777794041231,
4064,200,3,44.1,107.0,109.2,3.1,1e-05,0.1,25,0.60,0.45,True,99.5,3,0.025123344956851607,0.158503454084924,2.0462844777735265,
4062,200,3,114.3,139.7,173.5,4.43,1e-05,0.1,25,0.35,0.40,True,136.70000000000002,3,0.00647172110860492,0.08044700807739788,0.37581531178580246,
4060,200,3,62.9,30.4,63.2,4.61,1e-05,0.05,120,0.60,0.58,True,161.9,3,0.0007144854790101436,0.026729861185762704,2.2310129717949776,
4070,200,3,35.8,20.0,34.2,3.77,1e-05,0.1,50,0.60,0.58,True,51.300000000000004,3,0.014331911920599906,0.11971596351614895,5.5769190880697,
4022,200,3,95.7,77.2,115.9,1.54,1e-06,0.1,25,0.35,0.40,True,659.4000000000001,3,0.40528752103815174,0.6366219608512981,0.274012998848575,
3997,200,3,120.1,133.9,172.8,3.94,1e-07,0.1,120,0.35,0.40,False,900.0,0,2.0194839173657902e-28,1.4210854715202004e-14,3.5863723565571513,vittima non trovata entro 15 minuti
4072,200,3,93.7,100.4,130.3,2.8,1e-05,0.1,80,0.35,0.40,True,149.70000000000002,3,0.033053250161067235,0.1818055284117269,0.4578721212079547,
4074,200,3,89.3,41.1,91.7,1.14,1e-05,0.1,80,0.60,0.45,True,157.5,3,0.0038691835896225574,0.062202761913138206,0.7777188212795804,
4069,200,3,130.1,114.6,166.3,4.56,1e-05,0.1,50,0.60,0.45,True,260.8,3,0.003344012908478156,0.057827440791359215,1.3029526088994756,
4076,200,3,91.7,154.7,173.0,1.62,1e-05,0.1,120,center,center,True,146.5,3,0.026399449126955098,0.16247907288926502,2.5658272514096176,
4065,200,3,157.7,167.7,223.2,2.97,1e-05,0.1,25,0.60,0.58,True,318.5,3,0.0015299196539503793,0.039114187374281205,3.6594763404239172,
4018,200,3,33.5,159.7,157.3,4.75,1e-06,0.05,120,0.45,0.55,False,900.0,2,8.077935669463161e-28,2.842170943040401e-14,21.681024490615886,vittima non trovata entro 15 minuti
4021,200,3,129.7,43.3,130.5,4.23,1e-06,0.1,25,center,center,False,900.0,1,253.18721642728804,15.91185773023653,13.007281584669874,vittima non trovata entro 15 minuti
4023,200,3,83.9,112.4,133.2,3.71,1e-06,0.1,25,0.45,0.55,False,900.0,2,0.032285208988799705,0.17968085315024443,1.2664202266927498,vittima non trovata entro 15 minuti
4075,200,3,126.4,75.7,140.4,4.17,1e-05,0.1,80,0.60,0.58,True,279.3,3,0.004163012681103333,0.06452141257833195,0.7425464347094529,
4025,200,3,37.2,85.9,87.1,2.26,1e-06,0.1,25,0.60,0.58,False,900.0,2,0.1699101945687184,0.41220164309318125,0.6679343497847477,vittima non trovata entro 15 minuti
4079,200,3,75.3,93.4,113.0,1.36,1e-05,0.1,120,0.60,0.45,True,134.20000000000002,3,0.0042485210887896275,0.06518068033389669,1.4297329748409024,
4027,200,3,106.2,73.4,122.1,1.41,1e-06,0.1,50,0.35,0.40,False,900.0,2,5.039004767771562,2.2447727652864025,1.104229473579718,vittima non trovata entro 15 minuti
4066,200,3,170.2,161.0,227.2,3.68,1e-05,0.1,50,center,center,True,418.3,3,0.0011305305566652068,0.03362336325630152,1.325743366981603,
4078,200,3,140.1,37.4,138.9,3.35,1e-05,0.1,120,0.45,0.55,True,226.20000000000002,3,0.002089086507443432,0.045706525873702455,1.6432884830785748,
4031,200,3,157.2,29.7,154.2,3.2,1e-06,0.1,80,center,center,False,900.0,0,5.048709793414476e-29,7.105427357601002e-15,25.569857095976833,vittima non trovata entro 15 minuti
4034,200,3,158.5,148.4,210.0,3.26,1e-06,0.1,80,0.60,0.45,False,900.0,2,2.692645223154387e-28,1.6409281590473078e-14,4.215156018515491,vittima non trovata entro 15 minuti
4024,200,3,163.5,33.8,161.1,4.31,1e-06,0.1,25,0.60,0.45,False,900.0,0,2.692645223154387e-28,1.6409281590473078e-14,52.6242496204684,vittima non trovata entro 15 minuti
4026,200,3,156.2,82.0,169.7,4.13,1e-06,0.1,50,center,center,False,900.0,0,4.0389678347315804e-28,2.0097183471152322e-14,31.04845638283109,vittima non trovata entro 15 minuti
4028,200,3,142.3,150.8,200.3,1.13,1e-06,0.1,50,0.45,0.55,False,900.0,0,0.0,0.0,5.499540787405462,vittima non trovata entro 15 minuti
4087,200,3,103.9,73.2,120.1,2.15,1e-07,0.05,50,0.35,0.40,True,158.3,3,0.000673188340611857,0.025945873286745563,1.2854150940035158,
4086,200,3,79.5,161.4,173.2,3.79,1e-07,0.05,50,center,center,True,142.9,3,0.0008607478017035045,0.029338503740025744,5.533118933411672,
4091,200,3,40.8,35.9,47.3,3.74,1e-07,0.05,80,center,center,True,95.2,3,0.003130097655337455,0.055947275673954446,4.267572452828424,
4085,200,3,88.9,69.4,105.8,4.14,1e-07,0.05,25,0.60,0.58,True,158.20000000000002,3,0.005376124498719758,0.07332206010962702,1.8593867546211746,
4090,200,3,119.5,138.7,176.0,3.25,1e-07,0.05,50,0.60,0.58,True,157.60000000000002,3,0.002343650431168306,0.04841126347419891,1.0650471147519782,
4045,200,3,129.9,120.7,170.3,1.3,1e-05,0.05,25,0.60,0.58,False,900.0,1,1.2045001780481346,1.097497233731427,1.5016020039343119,vittima non trovata entro 15 minuti
4092,200,3,48.7,136.7,138.8,1.67,1e-07,0.05,80,0.35,0.40,True,138.5,3,0.019507171099527078,0.13966807473265705,3.3232051932209816,
4094,200,3,101.3,84.3,124.7,3.39,1e-07,0.05,80,0.60,0.45,True,150.3,3,0.003198174612864012,0.05655240589810492,6.934433942696167,
4083,200,3,160.1,53.7,162.5,4.6,1e-07,0.05,25,0.45,0.55,True,252.3,3,0.0035206083703513353,0.059334714715344634,2.2072151071462547,
4093,200,3,98.9,109.5,140.5,2.76,1e-07,0.05,80,0.45,0.55,True,170.10000000000002,3,0.010498529736895417,0.10246233325908315,1.1588485221592946,
4041,200,3,35.6,78.7,79.8,3.74,1e-05,0.05,25,center,center,False,900.0,2,0.0,0.0,19.188238123292848,vittima non trovata entro 15 minuti
4044,200,3,165.5,52.4,167.3,2.61,1e-05,0.05,25,0.60,0.45,False,900.0,2,0.028255111690160855,0.16809256881302295,0.9509473486768562,vittima non trovata entro 15 minuti
4089,200,3,150.3,108.5,178.4,2.26,1e-07,0.05,50,0.60,0.45,True,231.8,3,0.0057900803277847294,0.07609257735012483,1.5746564747484924,
4055,200,3,36.3,103.6,103.4,2.2,1e-05,0.05,80,0.60,0.58,True,701.2,3,4.897478108160814,2.2130246515031895,3.320171893855119,
4046,200,3,170.9,38.1,169.2,1.6,1e-05,0.05,50,center,center,False,900.0,2,0.0,0.0,11.689319207835865,vittima non trovata entro 15 minuti
4052,200,3,84.9,65.3,100.1,1.04,1e-05,0.05,80,0.35,0.40,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,14.669433579734857,vittima non trovata entro 15 minuti
4098,200,3,79.8,125.7,142.1,4.2,1e-07,0.05,120,0.45,0.55,True,145.70000000000002,3,0.0035783156246448917,0.059819023935909314,1.4809511970856895,
4100,200,3,43.5,94.1,97.1,1.21,1e-07,0.05,120,0.60,0.58,True,124.60000000000001,3,0.004301612737075338,0.06558668109513804,1.2961298537374744,
4095,200,3,154.4,25.2,150.7,1.96,1e-07,0.05,80,0.60,0.58,True,245.20000000000002,3,0.004467991296941433,0.0668430347675914,2.113018650275806,
4096,200,3,74.6,23.1,71.9,3.88,1e-07,0.05,120,center,center,True,156.8,3,0.0018020124924732603,0.04245011769681281,1.9720544527957569,
4048,200,3,35.1,114.6,113.7,3.64,1e-05,0.05,50,0.45,0.55,False,900.0,2,5.048709793414476e-29,7.105427357601002e-15,19.854671787926616,vittima non trovata entro 15 minuti
4050,200,3,128.1,148.5,189.0,1.28,1e-05,0.05,50,0.60,0.58,False,900.0,2,37.89566462725804,6.155945469808683,13.4422639017791,vittima non trovata entro 15 minuti
4104,200,3,59.8,134.6,140.7,1.94,1e-07,0.1,25,0.60,0.45,True,118.60000000000001,3,0.0024316841719636117,0.04931210979022913,3.813212222354598,
4108,200,3,64.6,107.7,118.8,3.98,1e-07,0.1,50,0.45,0.55,True,139.5,3,0.002015462489083461,0.044893902582460586,1.578236432306793,
4099,200,3,137.2,35.2,135.6,4.41,1e-07,0.05,120,0.60,0.45,True,260.2,3,0.0032524830496270074,0.05703054488278196,3.079972564198479,
4107,200,3,93.8,140.1,161.7,1.84,1e-07,0.1,50,0.35,0.40,True,182.10000000000002,3,0.007370590393182519,0.08585214262429633,0.667818645531882,
4101,200,3,70.6,86.6,104.7,4.04,1e-07,0.1,25,center,center,True,202.4,3,0.0009387930585319419,0.030639730066238213,4.317890044956954,
4053,200,3,27.2,78.6,76.8,2.65,1e-05,0.05,80,0.45,0.55,False,900.0,2,1.262177448353619e-28,1.1234667099445444e-14,13.81949949228081,vittima non trovata entro 15 minuti
4111,200,3,114.1,90.5,138.7,2.89,1e-07,0.1,80,center,center,True,165.9,3,0.007188023655356661,0.08478221308362185,1.3087599576292488,
4110,200,3,167.5,88.8,182.8,4.18,1e-07,0.1,50,0.60,0.58,True,211.10000000000002,3,0.0019233875306350718,0.04385644229340852,1.569077600835905,
4088,200,3,80.4,39.6,82.9,3.01,1e-07,0.05,50,0.45,0.55,True,427.0,3,0.005082227566037246,0.07128974376470465,1.2052718851698132,
4116,200,3,78.0,57.3,89.8,4.72,1e-07,0.1,120,center,center,True,150.8,3,0.0060596610002423825,0.07784382441942574,0.8056566590376429,
4119,200,3,28.3,39.2,41.3,4.05,1e-07,0.1,120,0.60,0.45,True,84.4,3,0.0016916673582802475,0.04112988400518834,6.560520909355467,
4068,200,3,141.4,81.8,156.5,2.66,1e-05,0.1,50,0.45,0.55,False,900.0,1,7.404774363674564e-28,2.721171505744275e-14,9.89930351647304,vittima non trovata entro 15 minuti
4061,200,3,150.9,51.6,153.2,1.88,1e-05,0.1,25,center,center,False,900.0,0,104.93533479528918,10.243794941099182,3.362366349295866,vittima non trovata entro 15 minuti
4120,200,3,56.8,76.2,88.0,1.03,1e-07,0.1,120,0.60,0.58,True,120.30000000000001,3,0.0035069254876241027,0.05921929995891629,1.4170567785734314,
4063,200,3,69.2,57.9,83.2,2.22,1e-05,0.1,25,0.45,0.55,False,900.0,2,108.90170797495641,10.435598112947643,2.7027097217816594,vittima non trovata entro 15 minuti
4123,200,3,53.5,159.5,161.9,4.7,1e-06,0.05,25,0.45,0.55,True,139.5,3,0.012237295003057416,0.1106223078906665,4.5902211282081495,
4067,200,3,145.0,150.1,201.6,3.43,1e-05,0.1,50,0.35,0.40,False,900.0,2,4.0389678347315804e-28,2.0097183471152322e-14,9.744275318829677,vittima non trovata entro 15 minuti
4118,200,3,130.5,86.6,149.7,4.69,1e-07,0.1,120,0.45,0.55,True,261.6,3,0.011448074318645935,0.10699567429875814,1.3539625448624628,
4071,200,3,43.8,33.3,48.1,4.78,1e-05,0.1,80,center,center,False,900.0,1,0.0,0.0,11.474970755305577,vittima non trovata entro 15 minuti
4126,200,3,89.6,151.5,169.2,2.46,1e-06,0.05,50,center,center,True,146.9,3,0.0027660134675708097,0.05259290320538323,1.2357991762139577,
4131,200,3,43.1,21.6,41.6,1.97,1e-06,0.05,80,center,center,True,82.0,3,0.007041576113528427,0.08391409961102143,3.141299353919122,
4073,200,3,130.1,66.2,139.3,3.68,1e-05,0.1,80,0.45,0.55,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,9.708419566266219,vittima non trovata entro 15 minuti
4124,200,3,135.3,143.4,190.0,3.75,1e-06,0.05,25,0.60,0.45,True,205.8,3,0.0024473390139220356,0.049470587361805554,0.847443100788492,
4128,200,3,83.9,21.4,80.6,4.34,1e-06,0.05,50,0.45,0.55,True,160.9,3,0.0005925131427335933,0.024341592855308243,1.7649342685899598,
4132,200,3,57.4,65.8,80.3,3.41,1e-06,0.05,80,0.35,0.40,True,115.80000000000001,3,0.007617510727311076,0.08727835199699337,0.3879841838996756,
4121,200,3,135.3,89.5,155.2,3.82,1e-06,0.05,25,center,center,True,240.0,3,0.0011251779166823685,0.033543671782951374,2.0264818637437574,
4130,200,3,70.1,96.1,112.0,1.38,1e-06,0.05,50,0.60,0.58,True,148.8,3,0.018600907336775864,0.13638514338730542,1.4853280220502922,
4127,200,3,150.2,108.9,178.5,4.43,1e-06,0.05,50,0.35,0.40,True,215.3,3,0.002892713313954456,0.053783950337944274,3.9036599401223464,
4077,200,3,132.9,66.1,141.8,2.45,1e-05,0.1,120,0.35,0.40,False,900.0,0,5.048709793414476e-29,7.105427357601002e-15,11.37625237744515,vittima non trovata entro 15 minuti
4137,200,3,30.7,34.6,39.2,1.31,1e-06,0.05,120,0.35,0.40,True,88.5,3,0.003724774472448198,0.06103093045700842,0.5963081723359194,
4135,200,3,49.0,80.2,87.1,1.92,1e-06,0.05,80,0.60,0.58,True,121.2,3,0.004441868096179603,0.06664734125364344,1.3750123060542503,
4134,200,3,124.1,136.4,177.3,2.28,1e-06,0.05,80,0.60,0.45,True,162.5,3,0.021782863469658735,0.14759018757918405,0.8947024504413613,
4133,200,3,145.5,55.5,149.3,2.69,1e-06,0.05,80,0.45,0.55,True,217.0,3,0.0027362492905523166,0.05230917023383488,3.391824310233689,
4140,200,3,114.7,77.2,131.3,2.09,1e-06,0.05,120,0.60,0.58,True,148.1,3,0.010242701155777903,0.1012062308149943,1.5477692180084497,
4080,200,3,116.2,55.6,122.2,2.28,1e-05,0.1,120,0.60,0.58,False,900.0,2,2.524354896707238e-28,1.5888218580782548e-14,15.62538025148884,vittima non trovata entro 15 minuti
4122,200,3,83.0,64.2,97.9,4.21,1e-06,0.05,25,0.35,0.40,True,332.3,3,0.009800824101079419,0.09899911161762726,1.3743716472608367,
4129,200,3,114.2,136.7,171.1,4.65,1e-06,0.05,50,0.60,0.45,True,322.40000000000003,3,0.0024627319359322836,0.04962592000086531,1.044451082357783,
4106,200,3,145.3,138.4,193.5,4.94,1e-07,0.1,50,center,center,True,545.5,3,0.0017381164948562446,0.04169072432635639,1.25254930975895,
4081,200,3,127.6,37.0,126.7,2.24,1e-07,0.05,25,center,center,False,900.0,2,0.25039397320150375,0.5003938181088009,0.9758691334219458,vittima non trovata entro 15 minuti
4084,200,3,123.7,129.6,172.1,3.57,1e-07,0.05,25,0.60,0.45,False,900.0,1,2.692645223154387e-28,1.6409281590473078e-14,2.689519083461268,vittima non trovata entro 15 minuti
4082,200,3,87.8,58.1,98.3,1.46,1e-07,0.05,25,0.35,0.40,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,0.4152610087249384,vittima non trovata entro 15 minuti
4148,200,3,157.4,166.2,221.8,4.08,1e-06,0.1,50,0.45,0.55,True,214.0,3,0.012398945104900284,0.11135055053703274,0.49622077747531984,
4150,200,3,165.7,167.0,228.2,1.37,1e-06,0.1,50,0.60,0.58,True,169.70000000000002,3,0.0052812720758177115,0.07267236115482771,2.7896905631288713,
4156,200,3,130.0,153.4,194.0,1.64,1e-06,0.1,120,center,center,True,133.3,3,0.00018115560800396581,0.013459405930573824,1.4049493868878877,
4153,200,3,131.5,104.5,161.0,3.18,1e-06,0.1,80,0.45,0.55,True,208.70000000000002,3,0.003171669555803585,0.056317577680539355,0.7546057176073074,
4152,200,3,146.5,128.5,187.8,4.76,1e-06,0.1,80,0.35,0.40,True,215.60000000000002,3,0.006732214290004678,0.08205007184643215,3.4055791655490224,
4151,200,3,143.4,123.1,181.9,1.46,1e-06,0.1,80,center,center,True,295.0,3,0.0026845000575697713,0.051812161290277894,0.6128334958186922,
4160,200,3,68.6,88.0,104.6,1.44,1e-06,0.1,120,0.60,0.58,True,139.20000000000002,3,0.006824468272414566,0.08261033998486246,0.9420689130757122,
4158,200,3,151.5,126.6,190.4,3.14,1e-06,0.1,120,0.45,0.55,True,196.70000000000002,3,0.0027501179238041294,0.052441566755810506,1.8741186843320334,
4159,200,3,61.0,25.7,59.7,3.47,1e-06,0.1,120,0.60,0.45,True,157.70000000000002,3,0.004784709145704123,0.06917159204257281,5.827483802933035,
4097,200,3,19.3,153.0,148.7,1.88,1e-07,0.05,120,0.35,0.40,False,900.0,2,3.1554436208840472e-30,1.7763568394002505e-15,5.309215601000572,vittima non trovata entro 15 minuti
4162,200,3,73.6,137.2,148.9,3.93,1e-05,0.05,25,0.35,0.40,True,115.0,3,0.0017779366716132031,0.04216558634257566,3.3375331192199593,
4102,200,3,102.7,45.9,105.9,4.77,1e-07,0.1,25,0.35,0.40,False,900.0,1,6.3601352085182565,2.5219308492736783,9.467105580211951,vittima non trovata entro 15 minuti
4165,200,3,50.4,138.1,140.7,1.16,1e-05,0.05,25,0.60,0.58,True,122.60000000000001,3,0.001242370956887528,0.03524728297170617,1.0654753823351482,
4113,200,3,152.4,72.7,162.2,3.66,1e-07,0.1,80,0.45,0.55,False,900.0,2,3.3658065289429834e-28,1.8346134549116834e-14,0.3409818958259671,vittima non trovata entro 15 minuti
4164,200,3,110.4,97.3,140.1,3.38,1e-05,0.05,25,0.60,0.45,True,151.8,3,0.0018809581742661988,0.043370014690638496,1.1151693626987056,
4105,200,3,20.6,60.8,57.9,2.54,1e-07,0.1,25,0.60,0.58,False,900.0,2,1486.2395703667387,38.55177778477587,27.402729860639425,vittima non trovata entro 15 minuti
4114,200,3,118.0,21.5,114.2,1.7,1e-07,0.1,80,0.60,0.45,False,900.0,2,2.8188629679897487e-28,1.6789469818876796e-14,1.302537984879243,vittima non trovata entro 15 minuti
4109,200,3,24.3,75.8,73.4,1.05,1e-07,0.1,50,0.60,0.45,False,900.0,2,0.0,0.0,1.379001185587531,vittima non trovata entro 15 minuti
4103,200,3,74.7,31.4,74.5,3.46,1e-07,0.1,25,0.45,0.55,False,900.0,2,1.0097419586828951e-28,1.0048591735576161e-14,1.7713294701647828,vittima non trovata entro 15 minuti
4166,200,3,76.5,164.7,175.0,1.11,1e-05,0.05,50,center,center,True,146.0,3,0.0012965890502629035,0.03600818032423887,0.7972027983633234,
4112,200,3,33.7,128.2,126.5,2.45,1e-07,0.1,80,0.35,0.40,False,900.0,2,2.524354896707238e-29,5.0242958677880805e-15,0.7017209749043012,vittima non trovata entro 15 minuti
4163,200,3,128.1,73.8,141.1,3.14,1e-05,0.05,25,0.45,0.55,True,243.0,3,0.02859108012754935,0.1690889710405423,0.681027577958735,
4115,200,3,75.6,58.4,88.6,2.85,1e-07,0.1,80,0.60,0.58,False,900.0,2,0.0,0.0,3.748976101393064,vittima non trovata entro 15 minuti
4168,200,3,73.3,70.2,94.4,4.3,1e-05,0.05,50,0.45,0.55,True,151.6,3,0.026021431958294036,0.161311598957713,2.490534199248191,
4167,200,3,137.3,26.0,134.0,3.55,1e-05,0.05,50,0.35,0.40,True,209.60000000000002,3,0.033937798673835035,0.18422214490618394,1.1790993595207906,
4117,200,3,167.5,132.0,206.3,2.48,1e-07,0.1,120,0.35,0.40,False,900.0,0,8.077935669463161e-28,2.842170943040401e-14,2.2453033269519604,vittima non trovata entro 15 minuti
4175,200,3,56.9,144.0,148.4,3.62,1e-05,0.05,80,0.60,0.58,True,131.6,3,0.0018625320648116915,0.043157062745415045,1.1530683135086006,
4125,200,3,66.0,169.0,175.0,1.65,1e-06,0.05,25,0.60,0.58,False,900.0,1,8.077935669463161e-28,2.842170943040401e-14,0.7466043105648128,vittima non trovata entro 15 minuti
4178,200,3,62.0,144.5,150.7,2.72,1e-05,0.05,120,0.45,0.55,True,134.70000000000002,3,0.003976911566443498,0.06306275895045742,1.3530717963372647,
4180,200,3,38.6,68.2,71.6,4.61,1e-05,0.05,120,0.60,0.58,True,111.30000000000001,3,0.0015122968404825473,0.038888260959864834,2.4899187652407755,
4177,200,3,103.3,83.5,125.9,4.06,1e-05,0.05,120,0.35,0.40,True,139.0,3,0.027922182847437034,0.16709932030812405,1.9748558549557256,
4176,200,3,54.7,57.7,72.5,2.47,1e-05,0.05,120,center,center,True,144.8,3,0.001502222341335245,0.03875851314660103,2.2425442818096863,
4172,200,3,127.7,85.5,146.8,3.04,1e-05,0.05,80,0.35,0.40,True,242.0,3,0.005509857960441929,0.07422841747229918,0.764740554514642,
4173,200,3,124.0,99.2,151.8,2.83,1e-05,0.05,80,0.45,0.55,True,263.40000000000003,3,0.0020122762464396624,0.04485840218331079,0.9125792519726968,
4187,200,3,55.7,154.5,157.9,1.01,1e-05,0.1,50,0.35,0.40,True,126.10000000000001,3,0.014665273957465993,0.12110026406852296,0.6206523880156806,
4136,200,3,22.0,71.6,68.8,1.22,1e-06,0.05,120,center,center,True,864.9000000000001,3,0.0022892354673830994,0.04784595560110697,2.3117554763225026,
4179,200,3,162.2,90.6,179.0,1.01,1e-05,0.05,120,0.60,0.45,True,330.70000000000005,3,0.0010915831334652709,0.033039115204031584,1.2083416878683904,
4139,200,3,165.4,117.8,196.1,3.25,1e-06,0.05,120,0.60,0.45,False,900.0,2,0.0,0.0,1.9018420375454625,vittima non trovata entro 15 minuti
4171,200,3,168.7,49.4,169.6,4.08,1e-05,0.05,80,center,center,True,392.0,3,0.004324737103405282,0.06576273339365755,1.0536466772335566,
4138,200,3,29.7,108.8,106.7,2.79,1e-06,0.05,120,0.45,0.55,False,900.0,2,2.145701662201152e-28,1.464821375527116e-14,0.6564261221102753,vittima non trovata entro 15 minuti
4147,200,3,126.8,90.0,148.5,1.45,1e-06,0.1,50,0.35,0.40,False,900.0,1,0.10399121738424058,0.32247669277676577,13.705760570762203,vittima non trovata entro 15 minuti
4142,200,3,73.9,92.2,111.1,3.91,1e-06,0.1,25,0.35,0.40,False,900.0,2,0.0,0.0,3.063100278196221,vittima non trovata entro 15 minuti
4193,200,3,76.0,33.0,76.3,2.27,1e-05,0.1,80,0.45,0.55,True,146.5,3,0.002861475424239121,0.05349276048437883,0.12532141328601143,
4141,200,3,95.6,27.0,93.2,4.02,1e-06,0.1,25,center,center,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,4.43467532870547,vittima non trovata entro 15 minuti
4144,200,3,96.4,89.0,124.2,3.17,1e-06,0.1,25,0.60,0.45,False,900.0,1,0.19424844369075722,0.4407362518454288,0.7256326930691286,vittima non trovata entro 15 minuti
4143,200,3,84.0,79.0,108.3,1.1,1e-06,0.1,25,0.45,0.55,False,900.0,2,2.0194839173657902e-28,1.4210854715202004e-14,0.5383985238780635,vittima non trovata entro 15 minuti
4145,200,3,131.0,77.4,145.3,3.64,1e-06,0.1,25,0.60,0.58,False,900.0,0,20.196789394851933,4.4940838215204595,22.4879887616827,vittima non trovata entro 15 minuti
4182,200,3,156.1,168.2,222.4,4.9,1e-05,0.1,25,0.35,0.40,True,364.0,3,0.0038897822604534284,0.062368118942721276,0.9511596137009498,
4146,200,3,142.7,96.8,165.4,1.87,1e-06,0.1,50,center,center,False,900.0,0,0.15055887427419512,0.38801916740567743,1.9242933766324133,vittima non trovata entro 15 minuti
4195,200,3,100.2,87.3,125.9,1.54,1e-05,0.1,80,0.60,0.58,True,148.9,3,0.014226609300789974,0.11927535076783456,1.3340530341997106,
4199,200,3,80.7,126.0,142.8,2.83,1e-05,0.1,120,0.60,0.45,True,129.0,3,0.002644153372486378,0.051421331881684844,4.399377430400957,
4190,200,3,163.2,130.7,202.1,3.18,1e-05,0.1,50,0.60,0.58,True,326.1,3,0.0017986408839752864,0.04241038651056232,1.1843769712618806,
